#   Rstart=2e-05m
#   RdotStart=0m/s
#   Rn=0.0001841m
#   deltaT=1e-11s
#   Tstart=0s
#   Tend=0.000115s
#   patm=101315Pa
#   pac=0Pa
#   f=26120Hz
#   mu=0.001002Pa s
#   sigma=0.0725Pa m (I think)
#   BTait=3.05e+07Pa
#   nTait=7.15no unit
#   kappa=1.4
#   pv=0Pa
#   rho0=998.206kg/m³
#   SpecGasConst=287J/molK
#   TempRef=293.15deg Celsius.
#   T0=0.01
#   Rn26.4e-05m#   t15e-05s#   t26e-05s# 
#t[s]	r[m]	v[m/s]	dT [s]	pBubble[Pa]	p_ac[Pa]	Rn
3.80842e-07	8.10681e-05	87.4549	6.41958e-09	3.19957e+06	101315	0.0001841
3.87262e-07	8.16268e-05	86.5876	6.55868e-09	3.10861e+06	101315	0.0001841
3.9382e-07	8.21918e-05	85.7252	6.70135e-09	3.01983e+06	101315	0.0001841
4.00522e-07	8.27634e-05	84.8676	6.84767e-09	2.9332e+06	101315	0.0001841
4.07369e-07	8.33416e-05	84.0148	6.99776e-09	2.84867e+06	101315	0.0001841
4.14367e-07	8.39266e-05	83.1668	7.15172e-09	2.76621e+06	101315	0.0001841
4.21519e-07	8.45183e-05	82.3237	7.30967e-09	2.68577e+06	101315	0.0001841
4.28829e-07	8.5117e-05	81.4854	7.47172e-09	2.60732e+06	101315	0.0001841
4.363e-07	8.57227e-05	80.6519	7.638e-09	2.53081e+06	101315	0.0001841
4.43938e-07	8.63355e-05	79.8231	7.80862e-09	2.45622e+06	101315	0.0001841
4.51747e-07	8.69556e-05	78.9992	7.98372e-09	2.38349e+06	101315	0.0001841
4.59731e-07	8.7583e-05	78.1801	8.16343e-09	2.31259e+06	101315	0.0001841
4.67894e-07	8.82179e-05	77.3659	8.34789e-09	2.24349e+06	101315	0.0001841
4.76242e-07	8.88604e-05	76.5563	8.53724e-09	2.17615e+06	101315	0.0001841
4.84779e-07	8.95105e-05	75.7516	8.73162e-09	2.11053e+06	101315	0.0001841
4.93511e-07	9.01684e-05	74.9517	8.9312e-09	2.0466e+06	101315	0.0001841
5.02442e-07	9.08343e-05	74.1566	9.13611e-09	1.98433e+06	101315	0.0001841
5.11578e-07	9.15081e-05	73.3662	9.34654e-09	1.92368e+06	101315	0.0001841
5.20925e-07	9.21902e-05	72.5807	9.56264e-09	1.86461e+06	101315	0.0001841
5.30487e-07	9.28805e-05	71.7999	9.78459e-09	1.80709e+06	101315	0.0001841
5.40272e-07	9.35792e-05	71.0239	1.00126e-08	1.75109e+06	101315	0.0001841
5.50285e-07	9.42865e-05	70.2526	1.02468e-08	1.69659e+06	101315	0.0001841
5.60531e-07	9.50024e-05	69.4861	1.04874e-08	1.64353e+06	101315	0.0001841
5.71019e-07	9.57271e-05	68.7244	1.07346e-08	1.5919e+06	101315	0.0001841
5.81753e-07	9.64607e-05	67.9674	1.09887e-08	1.54167e+06	101315	0.0001841
5.92742e-07	9.72034e-05	67.2151	1.12497e-08	1.49279e+06	101315	0.0001841
6.03992e-07	9.79554e-05	66.4676	1.15181e-08	1.44525e+06	101315	0.0001841
6.1551e-07	9.87167e-05	65.7249	1.17939e-08	1.39902e+06	101315	0.0001841
6.27304e-07	9.94874e-05	64.9869	1.20775e-08	1.35405e+06	101315	0.0001841
6.39381e-07	0.000100268	64.2536	1.2369e-08	1.31034e+06	101315	0.0001841
6.5175e-07	0.000101058	63.525	1.26687e-08	1.26784e+06	101315	0.0001841
6.64419e-07	0.000101858	62.8012	1.2977e-08	1.22653e+06	101315	0.0001841
6.77396e-07	0.000102669	62.082	1.3294e-08	1.18639e+06	101315	0.0001841
6.9069e-07	0.000103489	61.3676	1.36201e-08	1.14738e+06	101315	0.0001841
7.0431e-07	0.00010432	60.6578	1.39556e-08	1.10948e+06	101315	0.0001841
7.18266e-07	0.000105162	59.9528	1.43007e-08	1.07266e+06	101315	0.0001841
7.32566e-07	0.000106014	59.2524	1.46558e-08	1.0369e+06	101315	0.0001841
7.47222e-07	0.000106877	58.5567	1.50212e-08	1.00218e+06	101315	0.0001841
7.62243e-07	0.000107752	57.8657	1.53973e-08	968463	101315	0.0001841
7.77641e-07	0.000108637	57.1794	1.57845e-08	935732	101315	0.0001841
7.93425e-07	0.000109534	56.4977	1.6183e-08	903962	101315	0.0001841
8.09608e-07	0.000110443	55.8206	1.65933e-08	873130	101315	0.0001841
8.26202e-07	0.000111364	55.1482	1.70158e-08	843212	101315	0.0001841
8.43217e-07	0.000112297	54.4804	1.74509e-08	814187	101315	0.0001841
8.60668e-07	0.000113241	53.8173	1.7899e-08	786032	101315	0.0001841
8.78567e-07	0.000114199	53.1587	1.83606e-08	758725	101315	0.0001841
8.96928e-07	0.000115169	52.5048	1.88362e-08	732246	101315	0.0001841
9.15764e-07	0.000116152	51.8555	1.93262e-08	706572	101315	0.0001841
9.3509e-07	0.000117148	51.2107	1.98311e-08	681685	101315	0.0001841
9.54921e-07	0.000118157	50.5706	2.03515e-08	657563	101315	0.0001841
9.75273e-07	0.000119179	49.935	2.0888e-08	634188	101315	0.0001841
9.96161e-07	0.000120216	49.304	2.1441e-08	611539	101315	0.0001841
1.0176e-06	0.000121266	48.6775	2.20113e-08	589598	101315	0.0001841
1.03961e-06	0.000122331	48.0556	2.25993e-08	568346	101315	0.0001841
1.06221e-06	0.00012341	47.4381	2.32058e-08	547766	101315	0.0001841
1.08542e-06	0.000124503	46.8253	2.38313e-08	527838	101315	0.0001841
1.10925e-06	0.000125612	46.2169	2.44768e-08	508547	101315	0.0001841
1.13373e-06	0.000126736	45.613	2.51427e-08	489874	101315	0.0001841
1.15887e-06	0.000127875	45.0136	2.58299e-08	471804	101315	0.0001841
1.1847e-06	0.00012903	44.4187	2.65393e-08	454319	101315	0.0001841
1.21124e-06	0.000130201	43.8282	2.72715e-08	437403	101315	0.0001841
1.23851e-06	0.000131388	43.2422	2.80275e-08	421042	101315	0.0001841
1.26654e-06	0.000132592	42.6607	2.88082e-08	405218	101315	0.0001841
1.29535e-06	0.000133813	42.0835	2.96144e-08	389919	101315	0.0001841
1.32496e-06	0.00013505	41.5108	3.04473e-08	375128	101315	0.0001841
1.35541e-06	0.000136306	40.9425	3.13077e-08	360832	101315	0.0001841
1.38671e-06	0.000137579	40.3786	3.21968e-08	347016	101315	0.0001841
1.41891e-06	0.00013887	39.819	3.31156e-08	333667	101315	0.0001841
1.45203e-06	0.000140179	39.2638	3.40653e-08	320771	101315	0.0001841
1.48609e-06	0.000141507	38.7129	3.50471e-08	308315	101315	0.0001841
1.52114e-06	0.000142854	38.1664	3.60624e-08	296287	101315	0.0001841
1.5572e-06	0.000144221	37.6242	3.71123e-08	284673	101315	0.0001841
1.59431e-06	0.000145607	37.0863	3.81983e-08	273462	101315	0.0001841
1.63251e-06	0.000147013	36.5526	3.93219e-08	262642	101315	0.0001841
1.67183e-06	0.00014844	36.0233	4.04845e-08	252201	101315	0.0001841
1.71232e-06	0.000149888	35.4982	4.16877e-08	242127	101315	0.0001841
1.75401e-06	0.000151357	34.9773	4.29331e-08	232410	101315	0.0001841
1.79694e-06	0.000152847	34.4606	4.42226e-08	223039	101315	0.0001841
1.84116e-06	0.00015436	33.9482	4.55579e-08	214002	101315	0.0001841
1.88672e-06	0.000155895	33.4399	4.69409e-08	205291	101315	0.0001841
1.93366e-06	0.000157453	32.9358	4.83736e-08	196894	101315	0.0001841
1.98203e-06	0.000159034	32.4359	4.98581e-08	188803	101315	0.0001841
2.03189e-06	0.000160638	31.94	5.13966e-08	181007	101315	0.0001841
2.08329e-06	0.000162267	31.4483	5.29914e-08	173497	101315	0.0001841
2.13628e-06	0.000163921	30.9607	5.46449e-08	166265	101315	0.0001841
2.19093e-06	0.000165599	30.4771	5.63595e-08	159300	101315	0.0001841
2.24729e-06	0.000167303	29.9976	5.81381e-08	152596	101315	0.0001841
2.30542e-06	0.000169034	29.5221	5.99833e-08	146143	101315	0.0001841
2.36541e-06	0.00017079	29.0507	6.18981e-08	139933	101315	0.0001841
2.4273e-06	0.000172574	28.5832	6.38856e-08	133958	101315	0.0001841
2.49119e-06	0.000174385	28.1196	6.59491e-08	128211	101315	0.0001841
2.55714e-06	0.000176224	27.66	6.80918e-08	122684	101315	0.0001841
2.62523e-06	0.000178092	27.2044	7.03175e-08	117370	101315	0.0001841
2.69555e-06	0.000179989	26.7526	7.26299e-08	112262	101315	0.0001841
2.76818e-06	0.000181915	26.3047	7.5033e-08	107352	101315	0.0001841
2.84321e-06	0.000183872	25.8606	7.7531e-08	102634	101315	0.0001841
2.92074e-06	0.00018586	25.4203	8.01283e-08	98102.3	101315	0.0001841
3.00087e-06	0.00018788	24.9839	8.28296e-08	93749.5	101315	0.0001841
3.0837e-06	0.000189931	24.5512	8.56398e-08	89569.7	101315	0.0001841
3.16934e-06	0.000192015	24.1222	8.85642e-08	85557	101315	0.0001841
3.2579e-06	0.000194132	23.6969	9.16082e-08	81705.6	101315	0.0001841
3.34951e-06	0.000196284	23.2753	9.47777e-08	78009.7	101315	0.0001841
3.44429e-06	0.00019847	22.8574	9.80788e-08	74464	101315	0.0001841
3.54237e-06	0.000200691	22.443	1.01518e-07	71063.2	101315	0.0001841
3.64389e-06	0.000202949	22.0323	1.05102e-07	67802	101315	0.0001841
3.74899e-06	0.000205243	21.6251	1.08839e-07	64675.4	101315	0.0001841
3.85783e-06	0.000207574	21.2213	1.12736e-07	61678.7	101315	0.0001841
3.97056e-06	0.000209944	20.8211	1.16801e-07	58807.1	101315	0.0001841
4.08737e-06	0.000212352	20.4243	1.21044e-07	56056.1	101315	0.0001841
4.20841e-06	0.000214801	20.0309	1.25473e-07	53421.2	101315	0.0001841
4.33388e-06	0.000217289	19.6409	1.30098e-07	50898.1	101315	0.0001841
4.46398e-06	0.000219819	19.2542	1.34931e-07	48482.7	101315	0.0001841
4.59891e-06	0.000222391	18.8708	1.39981e-07	46171	101315	0.0001841
4.73889e-06	0.000225006	18.4906	1.45262e-07	43959	101315	0.0001841
4.88416e-06	0.000227664	18.1136	1.50786e-07	41843.1	101315	0.0001841
5.03494e-06	0.000230367	17.7398	1.56567e-07	39819.5	101315	0.0001841
5.19151e-06	0.000233115	17.369	1.6262e-07	37884.8	101315	0.0001841
5.35413e-06	0.00023591	17.0013	1.6896e-07	36035.4	101315	0.0001841
5.52309e-06	0.000238751	16.6366	1.75604e-07	34268.1	101315	0.0001841
5.69869e-06	0.000241641	16.2748	1.8257e-07	32579.8	101315	0.0001841
5.88126e-06	0.000244579	15.9159	1.89879e-07	30967.2	101315	0.0001841
6.07114e-06	0.000247567	15.5598	1.97551e-07	29427.5	101315	0.0001841
6.26869e-06	0.000250606	15.2065	2.05608e-07	27957.6	101315	0.0001841
6.4743e-06	0.000253696	14.8558	2.14077e-07	26555	101315	0.0001841
6.68838e-06	0.000256839	14.5078	2.22982e-07	25216.7	101315	0.0001841
6.91136e-06	0.000260035	14.1623	2.32355e-07	23940.3	101315	0.0001841
7.14371e-06	0.000263285	13.8193	2.42225e-07	22723.3	101315	0.0001841
7.38594e-06	0.000266591	13.4786	2.52628e-07	21563.1	101315	0.0001841
7.63857e-06	0.000269953	13.1402	2.63602e-07	20457.5	101315	0.0001841
7.90217e-06	0.000273372	12.804	2.75187e-07	19404.1	101315	0.0001841
8.17736e-06	0.000276849	12.47	2.8743e-07	18400.9	101315	0.0001841
8.46479e-06	0.000280386	12.1379	3.00381e-07	17445.7	101315	0.0001841
8.76517e-06	0.000283982	11.8076	3.14096e-07	16536.5	101315	0.0001841
9.07926e-06	0.000287638	11.4792	3.28637e-07	15671.4	101315	0.0001841
9.4079e-06	0.000291357	11.1523	3.44074e-07	14848.4	101315	0.0001841
9.75198e-06	0.000295137	10.8269	3.60484e-07	14065.7	101315	0.0001841
1.01125e-05	0.000298981	10.5027	3.77956e-07	13321.6	101315	0.0001841
1.04904e-05	0.000302889	10.1797	3.9659e-07	12614.5	101315	0.0001841
1.0887e-05	0.000306862	9.85767	4.165e-07	11942.7	101315	0.0001841
1.13035e-05	0.0003109	9.53632	4.37817e-07	11304.6	101315	0.0001841
1.17413e-05	0.000315005	9.21545	4.60695e-07	10698.7	101315	0.0001841
1.2202e-05	0.000319176	8.89479	4.85312e-07	10123.7	101315	0.0001841
1.26873e-05	0.000323414	8.57403	5.1188e-07	9578.04	101315	0.0001841
1.31992e-05	0.00032772	8.25285	5.40651e-07	9060.48	101315	0.0001841
1.37399e-05	0.000332094	7.93084	5.71931e-07	8569.72	101315	0.0001841
1.43118e-05	0.000336537	7.60755	6.06096e-07	8104.52	101315	0.0001841
1.49179e-05	0.000341048	7.28244	6.43618e-07	7663.68	101315	0.0001841
1.55615e-05	0.000345629	6.9549	6.85094e-07	7246.04	101315	0.0001841
1.62466e-05	0.000350279	6.62415	7.31308e-07	6850.49	101315	0.0001841
1.69779e-05	0.000355	6.28926	7.8331e-07	6475.95	101315	0.0001841
1.77612e-05	0.000359792	5.94908	8.42556e-07	6121.33	101315	0.0001841
1.86038e-05	0.000364657	5.60211	9.11149e-07	5785.59	101315	0.0001841
1.95149e-05	0.000369598	5.24638	9.923e-07	5467.63	101315	0.0001841
2.05072e-05	0.00037462	4.87915	1.09125e-06	5166.31	101315	0.0001841
2.15985e-05	0.000379734	4.49647	1.21743e-06	4880.34	101315	0.0001841
2.28159e-05	0.000384959	4.0921	1.39041e-06	4608.08	101315	0.0001841
2.42063e-05	0.000390342	3.65503	1.66193e-06	4347.01	101315	0.0001841
2.58682e-05	0.000396003	3.16147	2.26361e-06	4091.96	101315	0.0001841
2.81318e-05	0.000402436	2.52957	3.13032e-06	3824.18	101315	0.0001841
3.01022e-05	0.000406903	2.00886	2.13726e-06	3650.92	101315	0.0001841
3.19858e-05	0.000410233	1.53025	1.90276e-06	3528.04	101315	0.0001841
3.38886e-05	0.000412696	1.06082	1.7948e-06	3440.45	101315	0.0001841
3.56834e-05	0.00041421	0.627085	1.7427e-06	3387.95	101315	0.0001841
3.74261e-05	0.000414939	0.211131	1.71803e-06	3363	101315	0.0001841
3.91441e-05	0.000414952	-0.196741	1.71156e-06	3362.59	101315	0.0001841
4.08557e-05	0.000414267	-0.603575	1.72072e-06	3385.99	101315	0.0001841
4.25764e-05	0.000412874	-1.01577	1.74718e-06	3434.22	101315	0.0001841
4.43236e-05	0.000410729	-1.44044	1.7978e-06	3510.17	101315	0.0001841
4.61214e-05	0.00040774	-1.88715	1.89075e-06	3619.54	101315	0.0001841
4.80121e-05	0.000403716	-2.37171	2.08217e-06	3773.48	101315	0.0001841
5.00943e-05	0.000398203	-2.92873	2.6953e-06	3997.84	101315	0.0001841
5.27896e-05	0.000389283	-3.69988	2.46853e-06	4284.62	101315	0.000182968
5.42581e-05	0.000383515	-4.16046	1.5913e-06	2017.08	101315	0.000150597
5.55671e-05	0.000377785	-4.59816	1.33451e-06	1275.06	101315	0.000132961
5.67248e-05	0.000372226	-5.00989	1.17037e-06	801.069	101315	0.00011724
5.77681e-05	0.000366796	-5.40365	1.05089e-06	502.231	101315	0.000103335
5.8819e-05	0.000360898	-5.82541	9.51692e-07	312.981	101315	9.08052e-05
5.97707e-05	0.000355162	-6.23244	8.67838e-07	179.001	101315	7.8184e-05
6.06385e-05	0.000349583	-6.62756	7.98024e-07	98.8059	101315	6.67542e-05
6.14365e-05	0.000344142	-7.01389	7.38598e-07	105.536	101315	6.67542e-05
6.21751e-05	0.000338822	-7.3939	6.86687e-07	112.671	101315	6.67542e-05
6.28618e-05	0.000333618	-7.76923	6.40724e-07	120.24	101315	6.67542e-05
6.35025e-05	0.000328522	-8.14113	5.9961e-07	128.271	101315	6.67542e-05
6.41022e-05	0.000323531	-8.51063	5.62533e-07	136.789	101315	6.67542e-05
6.46647e-05	0.000318641	-8.87851	5.28875e-07	145.825	101315	6.67542e-05
6.51936e-05	0.000313849	-9.24547	4.98152e-07	155.407	101315	6.67542e-05
6.56917e-05	0.000309153	-9.61206	4.69977e-07	165.565	101315	6.67542e-05
6.61617e-05	0.00030455	-9.97878	4.44039e-07	176.331	101315	6.67542e-05
6.66057e-05	0.000300038	-10.346	4.20077e-07	187.739	101315	6.67542e-05
6.70258e-05	0.000295616	-10.7142	3.97877e-07	199.821	101315	6.67542e-05
6.74237e-05	0.00029128	-11.0836	3.77253e-07	212.614	101315	6.67542e-05
6.78009e-05	0.000287029	-11.4545	3.58051e-07	226.155	101315	6.67542e-05
6.8159e-05	0.000282862	-11.8272	3.40136e-07	240.483	101315	6.67542e-05
6.84991e-05	0.000278776	-12.202	3.23389e-07	255.638	101315	6.67542e-05
6.88225e-05	0.000274769	-12.5789	3.07709e-07	271.662	101315	6.67542e-05
6.91302e-05	0.000270841	-12.9583	2.93006e-07	288.6	101315	6.67542e-05
6.94232e-05	0.000266989	-13.3402	2.79198e-07	306.497	101315	6.67542e-05
6.97024e-05	0.000263211	-13.725	2.66215e-07	325.402	101315	6.67542e-05
6.99686e-05	0.000259506	-14.1126	2.53994e-07	345.364	101315	6.67542e-05
7.02226e-05	0.000255872	-14.5033	2.42476e-07	366.436	101315	6.67542e-05
7.04651e-05	0.000252308	-14.8972	2.3161e-07	388.672	101315	6.67542e-05
7.06967e-05	0.000248812	-15.2944	2.21349e-07	412.129	101315	6.67542e-05
7.09181e-05	0.000245383	-15.695	2.11652e-07	436.867	101315	6.67542e-05
7.11297e-05	0.000242019	-16.0992	2.02479e-07	462.946	101315	6.67542e-05
7.13322e-05	0.000238718	-16.507	1.93794e-07	490.43	101315	6.67542e-05
7.1526e-05	0.00023548	-16.9186	1.85567e-07	519.388	101315	6.67542e-05
7.17116e-05	0.000232302	-17.334	1.77766e-07	549.888	101315	6.67542e-05
7.18893e-05	0.000229184	-17.7534	1.70366e-07	582.004	101315	6.67542e-05
7.20597e-05	0.000226123	-18.1768	1.6334e-07	615.81	101315	6.67542e-05
7.2223e-05	0.00022312	-18.6043	1.56667e-07	651.385	101315	6.67542e-05
7.23797e-05	0.000220171	-19.036	1.50323e-07	688.811	101315	6.67542e-05
7.253e-05	0.000217277	-19.4719	1.4429e-07	728.174	101315	6.67542e-05
7.26743e-05	0.000214436	-19.9122	1.3855e-07	769.562	101315	6.67542e-05
7.28129e-05	0.000211647	-20.3569	1.33084e-07	813.067	101315	6.67542e-05
7.2946e-05	0.000208908	-20.8061	1.27878e-07	858.785	101315	6.67542e-05
7.30738e-05	0.000206219	-21.2599	1.22917e-07	906.815	101315	6.67542e-05
7.31967e-05	0.000203578	-21.7183	1.18186e-07	957.262	101315	6.67542e-05
7.33149e-05	0.000200984	-22.1814	1.13674e-07	1010.23	101315	6.67542e-05
7.34286e-05	0.000198436	-22.6492	1.09368e-07	1065.84	101315	6.67542e-05
7.3538e-05	0.000195933	-23.1219	1.05257e-07	1124.2	101315	6.67542e-05
7.36432e-05	0.000193474	-23.5994	1.01331e-07	1185.44	101315	6.67542e-05
7.37446e-05	0.000191059	-24.0818	9.75791e-08	1249.67	101315	6.67542e-05
7.38421e-05	0.000188685	-24.5693	9.3993e-08	1317.03	101315	6.67542e-05
7.39361e-05	0.000186353	-25.0618	9.05638e-08	1387.66	101315	6.67542e-05
7.40267e-05	0.000184061	-25.5594	8.72835e-08	1461.7	101315	6.67542e-05
7.4114e-05	0.000181808	-26.0621	8.41445e-08	1539.29	101315	6.67542e-05
7.41981e-05	0.000179594	-26.5701	8.11396e-08	1620.58	101315	6.67542e-05
7.42793e-05	0.000177417	-27.0833	7.82622e-08	1705.73	101315	6.67542e-05
7.43575e-05	0.000175278	-27.6019	7.55058e-08	1794.91	101315	6.67542e-05
7.4433e-05	0.000173174	-28.1258	7.28645e-08	1888.29	101315	6.67542e-05
7.45059e-05	0.000171106	-28.6552	7.03327e-08	1986.04	101315	6.67542e-05
7.45762e-05	0.000169071	-29.19	6.79052e-08	2088.34	101315	6.67542e-05
7.46441e-05	0.000167071	-29.7304	6.55768e-08	2195.39	101315	6.67542e-05
7.47097e-05	0.000165104	-30.2763	6.33429e-08	2307.37	101315	6.67542e-05
7.47731e-05	0.000163169	-30.8278	6.1199e-08	2424.5	101315	6.67542e-05
7.48343e-05	0.000161265	-31.385	5.91408e-08	2546.99	101315	6.67542e-05
7.48934e-05	0.000159392	-31.948	5.71645e-08	2675.05	101315	6.67542e-05
7.49506e-05	0.00015755	-32.5166	5.52662e-08	2808.92	101315	6.67542e-05
7.50058e-05	0.000155737	-33.0911	5.34423e-08	2948.83	101315	6.67542e-05
7.50593e-05	0.000153953	-33.6715	5.16894e-08	3095.02	101315	6.67542e-05
7.5111e-05	0.000152198	-34.2577	5.00043e-08	3247.74	101315	6.67542e-05
7.5161e-05	0.00015047	-34.8499	4.83841e-08	3407.27	101315	6.67542e-05
7.52093e-05	0.000148769	-35.4481	4.68257e-08	3573.87	101315	6.67542e-05
7.52562e-05	0.000147096	-36.0523	4.53266e-08	3747.82	101315	6.67542e-05
7.53015e-05	0.000145448	-36.6627	4.38839e-08	3929.41	101315	6.67542e-05
7.53454e-05	0.000143825	-37.2791	4.24954e-08	4118.96	101315	6.67542e-05
7.53879e-05	0.000142228	-37.9017	4.11586e-08	4316.77	101315	6.67542e-05
7.5429e-05	0.000140655	-38.5305	3.98712e-08	4523.16	101315	6.67542e-05
7.54689e-05	0.000139106	-39.1656	3.86313e-08	4738.48	101315	6.67542e-05
7.55075e-05	0.000137581	-39.8069	3.74368e-08	4963.07	101315	6.67542e-05
7.5545e-05	0.000136079	-40.4546	3.62857e-08	5197.29	101315	6.67542e-05
7.55813e-05	0.000134599	-41.1087	3.51763e-08	5441.52	101315	6.67542e-05
7.56164e-05	0.000133141	-41.7693	3.41067e-08	5696.14	101315	6.67542e-05
7.56505e-05	0.000131706	-42.4363	3.30754e-08	5961.55	101315	6.67542e-05
7.56836e-05	0.000130291	-43.1098	3.20807e-08	6238.17	101315	6.67542e-05
7.57157e-05	0.000128897	-43.7898	3.11212e-08	6526.43	101315	6.67542e-05
7.57468e-05	0.000127524	-44.4765	3.01954e-08	6826.77	101315	6.67542e-05
7.5777e-05	0.00012617	-45.1698	2.9302e-08	7139.65	101315	6.67542e-05
7.58063e-05	0.000124836	-45.8698	2.84396e-08	7465.54	101315	6.67542e-05
7.58348e-05	0.000123522	-46.5765	2.7607e-08	7804.95	101315	6.67542e-05
7.58624e-05	0.000122226	-47.2899	2.68031e-08	8158.37	101315	6.67542e-05
7.58892e-05	0.000120949	-48.0102	2.60266e-08	8526.34	101315	6.67542e-05
7.59152e-05	0.00011969	-48.7373	2.52765e-08	8909.39	101315	6.67542e-05
7.59405e-05	0.000118449	-49.4713	2.45518e-08	9308.1	101315	6.67542e-05
7.5965e-05	0.000117226	-50.2123	2.38515e-08	9723.05	101315	6.67542e-05
7.59889e-05	0.000116019	-50.9602	2.31747e-08	10154.8	101315	6.67542e-05
7.6012e-05	0.000114829	-51.7151	2.25203e-08	10604.1	101315	6.67542e-05
7.60346e-05	0.000113656	-52.477	2.18877e-08	11071.5	101315	6.67542e-05
7.60565e-05	0.000112499	-53.2461	2.12759e-08	11557.6	101315	6.67542e-05
7.60777e-05	0.000111358	-54.0223	2.06841e-08	12063.2	101315	6.67542e-05
7.60984e-05	0.000110233	-54.8056	2.01116e-08	12589	101315	6.67542e-05
7.61185e-05	0.000109123	-55.5962	1.95578e-08	13135.7	101315	6.67542e-05
7.61381e-05	0.000108028	-56.394	1.90218e-08	13704.1	101315	6.67542e-05
7.61571e-05	0.000106947	-57.1991	1.8503e-08	14295	101315	6.67542e-05
7.61756e-05	0.000105881	-58.0116	1.80008e-08	14909.2	101315	6.67542e-05
7.61936e-05	0.00010483	-58.8314	1.75146e-08	15547.5	101315	6.67542e-05
7.62111e-05	0.000103792	-59.6586	1.70438e-08	16210.8	101315	6.67542e-05
7.62282e-05	0.000102768	-60.4933	1.65878e-08	16900	101315	6.67542e-05
7.62448e-05	0.000101758	-61.3355	1.61461e-08	17616.1	101315	6.67542e-05
7.62609e-05	0.000100761	-62.1852	1.57181e-08	18360	101315	6.67542e-05
7.62766e-05	9.97766e-05	-63.0425	1.53035e-08	19132.7	101315	6.67542e-05
7.62919e-05	9.88053e-05	-63.9074	1.49017e-08	19935.2	101315	6.67542e-05
7.63068e-05	9.78465e-05	-64.7799	1.45122e-08	20768.6	101315	6.67542e-05
7.63213e-05	9.69e-05	-65.6601	1.41347e-08	21633.9	101315	6.67542e-05
7.63355e-05	9.59657e-05	-66.5481	1.37686e-08	22532.5	101315	6.67542e-05
7.63492e-05	9.50433e-05	-67.4439	1.34137e-08	23465.3	101315	6.67542e-05
7.63627e-05	9.41326e-05	-68.3474	1.30694e-08	24433.6	101315	6.67542e-05
7.63757e-05	9.32334e-05	-69.2588	1.27355e-08	25438.7	101315	6.67542e-05
7.63885e-05	9.23456e-05	-70.1781	1.24116e-08	26481.9	101315	6.67542e-05
7.64009e-05	9.14688e-05	-71.1053	1.20974e-08	27564.5	101315	6.67542e-05
7.6413e-05	9.0603e-05	-72.0405	1.17924e-08	28687.8	101315	6.67542e-05
7.64248e-05	8.97479e-05	-72.9837	1.14965e-08	29853.4	101315	6.67542e-05
7.64363e-05	8.89034e-05	-73.935	1.12092e-08	31062.6	101315	6.67542e-05
7.64475e-05	8.80693e-05	-74.8943	1.09303e-08	32317.1	101315	6.67542e-05
7.64584e-05	8.72455e-05	-75.8617	1.06596e-08	33618.3	101315	6.67542e-05
7.64691e-05	8.64316e-05	-76.8374	1.03967e-08	34968	101315	6.67542e-05
7.64795e-05	8.56277e-05	-77.8212	1.01414e-08	36367.7	101315	6.67542e-05
7.64896e-05	8.48335e-05	-78.8132	9.89338e-09	37819.3	101315	6.67542e-05
7.64995e-05	8.40488e-05	-79.8136	9.65249e-09	39324.5	101315	6.67542e-05
7.65091e-05	8.32736e-05	-80.8223	9.41846e-09	40885.1	101315	6.67542e-05
7.65186e-05	8.25076e-05	-81.8393	9.19107e-09	42503.2	101315	6.67542e-05
7.65278e-05	8.17507e-05	-82.8647	8.97009e-09	44180.5	101315	6.67542e-05
7.65367e-05	8.10028e-05	-83.8986	8.75533e-09	45919.3	101315	6.67542e-05
7.65455e-05	8.02637e-05	-84.9409	8.54658e-09	47721.6	101315	6.67542e-05
7.6554e-05	7.95333e-05	-85.9917	8.34364e-09	49589.6	101315	6.67542e-05
7.65624e-05	7.88114e-05	-87.0511	8.14634e-09	51525.4	101315	6.67542e-05
7.65705e-05	7.80979e-05	-88.1191	7.95449e-09	53531.5	101315	6.67542e-05
7.65785e-05	7.73927e-05	-89.1957	7.76793e-09	55610.3	101315	6.67542e-05
7.65862e-05	7.66957e-05	-90.281	7.58648e-09	57764.1	101315	6.67542e-05
7.65938e-05	7.60066e-05	-91.375	7.40998e-09	59995.6	101315	6.67542e-05
7.66012e-05	7.53255e-05	-92.4778	7.23827e-09	62307.4	101315	6.67542e-05
7.66085e-05	7.46521e-05	-93.5893	7.07122e-09	64702.2	101315	6.67542e-05
7.66155e-05	7.39864e-05	-94.7096	6.90867e-09	67182.9	101315	6.67542e-05
7.66225e-05	7.33282e-05	-95.8388	6.75049e-09	69752.2	101315	6.67542e-05
7.66292e-05	7.26774e-05	-96.9769	6.59654e-09	72413.3	101315	6.67542e-05
7.66358e-05	7.20339e-05	-98.1239	6.44669e-09	75169.3	101315	6.67542e-05
7.66422e-05	7.13976e-05	-99.2798	6.30081e-09	78023.2	101315	6.67542e-05
7.66485e-05	7.07685e-05	-100.445	6.15879e-09	80978.4	101315	6.67542e-05
7.66547e-05	7.01462e-05	-101.619	6.02051e-09	84038.4	101315	6.67542e-05
7.66607e-05	6.95309e-05	-102.802	5.88585e-09	87206.6	101315	6.67542e-05
7.66666e-05	6.89223e-05	-103.994	5.75471e-09	90486.6	101315	6.67542e-05
