#   Rstart=2e-05m
#   RdotStart=0m/s
#   Rn=0.0001841m
#   deltaT=1e-11s
#   Tstart=0s
#   Tend=0.000115s
#   patm=101315Pa
#   pac=0Pa
#   f=26120Hz
#   mu=0.001002Pa s
#   sigma=0.0725Pa m (I think)
#   BTait=3.05e+07Pa
#   nTait=7.15no unit
#   kappa=1.4
#   pv=0Pa
#   rho0=998.206kg/m³
#   SpecGasConst=287J/molK
#   TempRef=293.15deg Celsius.
#   T0=0.01
#   Rn26.4e-05m#   t15e-05s#   t26e-05s# 
#t[s]	r[m]	v[m/s]	dT [s]	pBubble[Pa]	p_ac[Pa]	Rn
7.61743e-05	0.000104474	-59.1585	3.68852e-09	14273.4	101315	6.51792e-05
7.6178e-05	0.000104256	-59.3327	3.66746e-09	14399.5	101315	6.51792e-05
7.61817e-05	0.000104038	-59.5072	3.64654e-09	14526.6	101315	6.51792e-05
7.61853e-05	0.00010382	-59.6821	3.62576e-09	14654.7	101315	6.51792e-05
7.61889e-05	0.000103604	-59.8573	3.60512e-09	14783.9	101315	6.51792e-05
7.61925e-05	0.000103388	-60.0328	3.58462e-09	14914.1	101315	6.51792e-05
7.61961e-05	0.000103172	-60.2087	3.56425e-09	15045.4	101315	6.51792e-05
7.61997e-05	0.000102957	-60.3849	3.54402e-09	15177.7	101315	6.51792e-05
7.62032e-05	0.000102743	-60.5615	3.52393e-09	15311.2	101315	6.51792e-05
7.62068e-05	0.000102529	-60.7384	3.50397e-09	15445.7	101315	6.51792e-05
7.62103e-05	0.000102316	-60.9156	3.48414e-09	15581.2	101315	6.51792e-05
7.62137e-05	0.000102103	-61.0931	3.46444e-09	15717.9	101315	6.51792e-05
7.62172e-05	0.000101891	-61.271	3.44487e-09	15855.7	101315	6.51792e-05
7.62206e-05	0.00010168	-61.4493	3.42544e-09	15994.6	101315	6.51792e-05
7.62241e-05	0.000101469	-61.6279	3.40613e-09	16134.6	101315	6.51792e-05
7.62275e-05	0.000101259	-61.8068	3.38695e-09	16275.8	101315	6.51792e-05
7.62309e-05	0.000101049	-61.986	3.36789e-09	16418.1	101315	6.51792e-05
7.62342e-05	0.00010084	-62.1656	3.34896e-09	16561.5	101315	6.51792e-05
7.62376e-05	0.000100632	-62.3456	3.33016e-09	16706.1	101315	6.51792e-05
7.62409e-05	0.000100424	-62.5259	3.31148e-09	16851.9	101315	6.51792e-05
7.62442e-05	0.000100217	-62.7065	3.29292e-09	16998.8	101315	6.51792e-05
7.62475e-05	0.00010001	-62.8874	3.27448e-09	17146.9	101315	6.51792e-05
7.62508e-05	9.98035e-05	-63.0687	3.25617e-09	17296.2	101315	6.51792e-05
7.6254e-05	9.95979e-05	-63.2504	3.23797e-09	17446.7	101315	6.51792e-05
7.62573e-05	9.93928e-05	-63.4324	3.21989e-09	17598.4	101315	6.51792e-05
7.62605e-05	9.91883e-05	-63.6147	3.20194e-09	17751.3	101315	6.51792e-05
7.62637e-05	9.89843e-05	-63.7974	3.18409e-09	17905.5	101315	6.51792e-05
7.62669e-05	9.87808e-05	-63.9804	3.16637e-09	18060.8	101315	6.51792e-05
7.62701e-05	9.8578e-05	-64.1637	3.14876e-09	18217.5	101315	6.51792e-05
7.62732e-05	9.83756e-05	-64.3475	3.13127e-09	18375.3	101315	6.51792e-05
7.62763e-05	9.81739e-05	-64.5315	3.11389e-09	18534.5	101315	6.51792e-05
7.62795e-05	9.79726e-05	-64.7159	3.09662e-09	18694.9	101315	6.51792e-05
7.62826e-05	9.7772e-05	-64.9006	3.07946e-09	18856.6	101315	6.51792e-05
7.62856e-05	9.75718e-05	-65.0857	3.06242e-09	19019.6	101315	6.51792e-05
7.62887e-05	9.73722e-05	-65.2712	3.04549e-09	19183.9	101315	6.51792e-05
7.62917e-05	9.71731e-05	-65.4569	3.02866e-09	19349.5	101315	6.51792e-05
7.62948e-05	9.69746e-05	-65.6431	3.01195e-09	19516.4	101315	6.51792e-05
7.62978e-05	9.67766e-05	-65.8295	2.99534e-09	19684.6	101315	6.51792e-05
7.63008e-05	9.65792e-05	-66.0164	2.97884e-09	19854.2	101315	6.51792e-05
7.63038e-05	9.63822e-05	-66.2035	2.96245e-09	20025.2	101315	6.51792e-05
7.63067e-05	9.61858e-05	-66.3911	2.94616e-09	20197.5	101315	6.51792e-05
7.63097e-05	9.59899e-05	-66.5789	2.92998e-09	20371.1	101315	6.51792e-05
7.63126e-05	9.57946e-05	-66.7672	2.9139e-09	20546.2	101315	6.51792e-05
7.63155e-05	9.55998e-05	-66.9557	2.89793e-09	20722.6	101315	6.51792e-05
7.63184e-05	9.54055e-05	-67.1447	2.88205e-09	20900.5	101315	6.51792e-05
7.63213e-05	9.52117e-05	-67.3339	2.86628e-09	21079.7	101315	6.51792e-05
7.63242e-05	9.50184e-05	-67.5235	2.85061e-09	21260.4	101315	6.51792e-05
7.6327e-05	9.48257e-05	-67.7135	2.83504e-09	21442.5	101315	6.51792e-05
7.63298e-05	9.46334e-05	-67.9038	2.81957e-09	21626	101315	6.51792e-05
7.63327e-05	9.44417e-05	-68.0945	2.8042e-09	21811	101315	6.51792e-05
7.63355e-05	9.42505e-05	-68.2856	2.78893e-09	21997.5	101315	6.51792e-05
7.63382e-05	9.40598e-05	-68.4769	2.77375e-09	22185.4	101315	6.51792e-05
7.6341e-05	9.38696e-05	-68.6687	2.75867e-09	22374.8	101315	6.51792e-05
7.63438e-05	9.36799e-05	-68.8608	2.74369e-09	22565.7	101315	6.51792e-05
7.63465e-05	9.34907e-05	-69.0532	2.7288e-09	22758.2	101315	6.51792e-05
7.63493e-05	9.3302e-05	-69.246	2.71401e-09	22952.1	101315	6.51792e-05
7.6352e-05	9.31138e-05	-69.4392	2.69931e-09	23147.6	101315	6.51792e-05
7.63547e-05	9.29261e-05	-69.6327	2.68471e-09	23344.6	101315	6.51792e-05
7.63574e-05	9.27389e-05	-69.8266	2.67019e-09	23543.1	101315	6.51792e-05
7.636e-05	9.25522e-05	-70.0208	2.65577e-09	23743.2	101315	6.51792e-05
7.63627e-05	9.23659e-05	-70.2154	2.64144e-09	23944.9	101315	6.51792e-05
7.63653e-05	9.21802e-05	-70.4103	2.6272e-09	24148.2	101315	6.51792e-05
7.63679e-05	9.1995e-05	-70.6056	2.61305e-09	24353.1	101315	6.51792e-05
7.63706e-05	9.18102e-05	-70.8012	2.59899e-09	24559.6	101315	6.51792e-05
7.63732e-05	9.1626e-05	-70.9973	2.58502e-09	24767.7	101315	6.51792e-05
7.63757e-05	9.14422e-05	-71.1936	2.57113e-09	24977.4	101315	6.51792e-05
7.63783e-05	9.12589e-05	-71.3903	2.55734e-09	25188.8	101315	6.51792e-05
7.63809e-05	9.1076e-05	-71.5874	2.54363e-09	25401.9	101315	6.51792e-05
7.63834e-05	9.08937e-05	-71.7849	2.53e-09	25616.6	101315	6.51792e-05
7.63859e-05	9.07118e-05	-71.9827	2.51646e-09	25833	101315	6.51792e-05
7.63885e-05	9.05304e-05	-72.1809	2.50301e-09	26051.1	101315	6.51792e-05
7.6391e-05	9.03495e-05	-72.3794	2.48964e-09	26270.9	101315	6.51792e-05
7.63935e-05	9.01691e-05	-72.5783	2.47635e-09	26492.4	101315	6.51792e-05
7.63959e-05	8.99891e-05	-72.7775	2.46315e-09	26715.6	101315	6.51792e-05
7.63984e-05	8.98096e-05	-72.9771	2.45003e-09	26940.6	101315	6.51792e-05
7.64008e-05	8.96306e-05	-73.1771	2.43699e-09	27167.4	101315	6.51792e-05
7.64033e-05	8.9452e-05	-73.3774	2.42403e-09	27395.9	101315	6.51792e-05
7.64057e-05	8.92739e-05	-73.5781	2.41115e-09	27626.2	101315	6.51792e-05
7.64081e-05	8.90962e-05	-73.7792	2.39835e-09	27858.3	101315	6.51792e-05
7.64105e-05	8.8919e-05	-73.9806	2.38564e-09	28092.2	101315	6.51792e-05
7.64129e-05	8.87423e-05	-74.1824	2.373e-09	28327.9	101315	6.51792e-05
7.64153e-05	8.8566e-05	-74.3846	2.36044e-09	28565.5	101315	6.51792e-05
7.64176e-05	8.83902e-05	-74.5871	2.34795e-09	28804.9	101315	6.51792e-05
7.642e-05	8.82148e-05	-74.79	2.33555e-09	29046.1	101315	6.51792e-05
7.64223e-05	8.80399e-05	-74.9932	2.32322e-09	29289.3	101315	6.51792e-05
7.64246e-05	8.78655e-05	-75.1969	2.31097e-09	29534.3	101315	6.51792e-05
7.6427e-05	8.76915e-05	-75.4009	2.29879e-09	29781.2	101315	6.51792e-05
7.64293e-05	8.75179e-05	-75.6052	2.28669e-09	30030.1	101315	6.51792e-05
7.64315e-05	8.73448e-05	-75.8099	2.27466e-09	30280.9	101315	6.51792e-05
7.64338e-05	8.71721e-05	-76.015	2.26271e-09	30533.6	101315	6.51792e-05
7.64361e-05	8.69999e-05	-76.2205	2.25083e-09	30788.3	101315	6.51792e-05
7.64383e-05	8.68281e-05	-76.4263	2.23902e-09	31044.9	101315	6.51792e-05
7.64406e-05	8.66567e-05	-76.6325	2.22729e-09	31303.6	101315	6.51792e-05
7.64428e-05	8.64858e-05	-76.8391	2.21562e-09	31564.2	101315	6.51792e-05
7.6445e-05	8.63153e-05	-77.046	2.20403e-09	31826.9	101315	6.51792e-05
7.64472e-05	8.61453e-05	-77.2533	2.19251e-09	32091.6	101315	6.51792e-05
7.64494e-05	8.59757e-05	-77.461	2.18106e-09	32358.3	101315	6.51792e-05
7.64516e-05	8.58065e-05	-77.669	2.16968e-09	32627.1	101315	6.51792e-05
7.64538e-05	8.56378e-05	-77.8774	2.15837e-09	32898	101315	6.51792e-05
7.64559e-05	8.54695e-05	-78.0862	2.14713e-09	33170.9	101315	6.51792e-05
7.64581e-05	8.53016e-05	-78.2954	2.13596e-09	33446	101315	6.51792e-05
7.64602e-05	8.51341e-05	-78.5049	2.12485e-09	33723.2	101315	6.51792e-05
7.64623e-05	8.49671e-05	-78.7148	2.11381e-09	34002.5	101315	6.51792e-05
7.64644e-05	8.48005e-05	-78.9251	2.10284e-09	34283.9	101315	6.51792e-05
7.64665e-05	8.46343e-05	-79.1357	2.09194e-09	34567.6	101315	6.51792e-05
7.64686e-05	8.44685e-05	-79.3467	2.0811e-09	34853.4	101315	6.51792e-05
7.64707e-05	8.43032e-05	-79.5581	2.07033e-09	35141.4	101315	6.51792e-05
7.64728e-05	8.41382e-05	-79.7699	2.05962e-09	35431.6	101315	6.51792e-05
7.64748e-05	8.39737e-05	-79.9821	2.04898e-09	35724.1	101315	6.51792e-05
7.64769e-05	8.38096e-05	-80.1946	2.0384e-09	36018.8	101315	6.51792e-05
7.64789e-05	8.36459e-05	-80.4075	2.02789e-09	36315.8	101315	6.51792e-05
7.6481e-05	8.34827e-05	-80.6208	2.01744e-09	36615	101315	6.51792e-05
7.6483e-05	8.33198e-05	-80.8344	2.00705e-09	36916.5	101315	6.51792e-05
7.6485e-05	8.31573e-05	-81.0484	1.99673e-09	37220.4	101315	6.51792e-05
7.6487e-05	8.29953e-05	-81.2628	1.98646e-09	37526.6	101315	6.51792e-05
7.6489e-05	8.28337e-05	-81.4776	1.97626e-09	37835.1	101315	6.51792e-05
7.64909e-05	8.26724e-05	-81.6928	1.96612e-09	38146	101315	6.51792e-05
7.64929e-05	8.25116e-05	-81.9083	1.95604e-09	38459.2	101315	6.51792e-05
7.64949e-05	8.23512e-05	-82.1242	1.94603e-09	38774.9	101315	6.51792e-05
7.64968e-05	8.21911e-05	-82.3405	1.93607e-09	39092.9	101315	6.51792e-05
7.64987e-05	8.20315e-05	-82.5572	1.92617e-09	39413.4	101315	6.51792e-05
7.65007e-05	8.18723e-05	-82.7743	1.91633e-09	39736.4	101315	6.51792e-05
7.65026e-05	8.17135e-05	-82.9917	1.90655e-09	40061.8	101315	6.51792e-05
7.65045e-05	8.1555e-05	-83.2095	1.89682e-09	40389.7	101315	6.51792e-05
7.65064e-05	8.1397e-05	-83.4277	1.88716e-09	40720.1	101315	6.51792e-05
7.65083e-05	8.12393e-05	-83.6463	1.87755e-09	41053	101315	6.51792e-05
7.65102e-05	8.10821e-05	-83.8653	1.868e-09	41388.4	101315	6.51792e-05
7.6512e-05	8.09252e-05	-84.0846	1.85851e-09	41726.4	101315	6.51792e-05
7.65139e-05	8.07687e-05	-84.3044	1.84907e-09	42067	101315	6.51792e-05
7.65157e-05	8.06127e-05	-84.5245	1.83969e-09	42410.2	101315	6.51792e-05
7.65176e-05	8.0457e-05	-84.745	1.83037e-09	42755.9	101315	6.51792e-05
7.65194e-05	8.03016e-05	-84.9658	1.8211e-09	43104.3	101315	6.51792e-05
7.65212e-05	8.01467e-05	-85.1871	1.81188e-09	43455.4	101315	6.51792e-05
7.6523e-05	7.99922e-05	-85.4087	1.80272e-09	43809.1	101315	6.51792e-05
7.65248e-05	7.9838e-05	-85.6308	1.79362e-09	44165.5	101315	6.51792e-05
7.65266e-05	7.96842e-05	-85.8532	1.78456e-09	44524.6	101315	6.51792e-05
7.65284e-05	7.95308e-05	-86.076	1.77556e-09	44886.4	101315	6.51792e-05
7.65302e-05	7.93778e-05	-86.2992	1.76662e-09	45251	101315	6.51792e-05
7.6532e-05	7.92251e-05	-86.5228	1.75772e-09	45618.4	101315	6.51792e-05
7.65337e-05	7.90728e-05	-86.7467	1.74888e-09	45988.5	101315	6.51792e-05
7.65355e-05	7.89209e-05	-86.9711	1.74009e-09	46361.4	101315	6.51792e-05
7.65372e-05	7.87694e-05	-87.1958	1.73136e-09	46737.1	101315	6.51792e-05
7.65389e-05	7.86182e-05	-87.4209	1.72267e-09	47115.7	101315	6.51792e-05
7.65407e-05	7.84674e-05	-87.6464	1.71404e-09	47497.2	101315	6.51792e-05
7.65424e-05	7.8317e-05	-87.8723	1.70545e-09	47881.5	101315	6.51792e-05
7.65441e-05	7.8167e-05	-88.0986	1.69692e-09	48268.8	101315	6.51792e-05
7.65458e-05	7.80173e-05	-88.3253	1.68843e-09	48658.9	101315	6.51792e-05
7.65475e-05	7.78679e-05	-88.5524	1.68e-09	49052	101315	6.51792e-05
7.65491e-05	7.7719e-05	-88.7798	1.67161e-09	49448.1	101315	6.51792e-05
7.65508e-05	7.75704e-05	-89.0077	1.66327e-09	49847.2	101315	6.51792e-05
7.65525e-05	7.74222e-05	-89.2359	1.65499e-09	50249.2	101315	6.51792e-05
7.65541e-05	7.72743e-05	-89.4646	1.64675e-09	50654.3	101315	6.51792e-05
7.65558e-05	7.71268e-05	-89.6936	1.63855e-09	51062.5	101315	6.51792e-05
7.65574e-05	7.69796e-05	-89.923	1.63041e-09	51473.7	101315	6.51792e-05
7.6559e-05	7.68328e-05	-90.1528	1.62231e-09	51888	101315	6.51792e-05
7.65607e-05	7.66864e-05	-90.383	1.61426e-09	52305.5	101315	6.51792e-05
7.65623e-05	7.65403e-05	-90.6136	1.60626e-09	52726	101315	6.51792e-05
7.65639e-05	7.63945e-05	-90.8446	1.5983e-09	53149.8	101315	6.51792e-05
7.65655e-05	7.62492e-05	-91.076	1.59039e-09	53576.7	101315	6.51792e-05
7.65671e-05	7.61041e-05	-91.3078	1.58253e-09	54006.8	101315	6.51792e-05
7.65687e-05	7.59595e-05	-91.5399	1.57471e-09	54440.2	101315	6.51792e-05
7.65702e-05	7.58151e-05	-91.7725	1.56693e-09	54876.8	101315	6.51792e-05
7.65718e-05	7.56711e-05	-92.0055	1.5592e-09	55316.7	101315	6.51792e-05
7.65734e-05	7.55275e-05	-92.2388	1.55152e-09	55759.9	101315	6.51792e-05
7.65749e-05	7.53842e-05	-92.4726	1.54388e-09	56206.4	101315	6.51792e-05
7.65765e-05	7.52413e-05	-92.7067	1.53628e-09	56656.3	101315	6.51792e-05
7.6578e-05	7.50987e-05	-92.9413	1.52873e-09	57109.5	101315	6.51792e-05
7.65795e-05	7.49564e-05	-93.1762	1.52122e-09	57566.1	101315	6.51792e-05
7.6581e-05	7.48145e-05	-93.4116	1.51375e-09	58026.1	101315	6.51792e-05
7.65826e-05	7.46729e-05	-93.6473	1.50632e-09	58489.6	101315	6.51792e-05
7.65841e-05	7.45317e-05	-93.8835	1.49894e-09	58956.6	101315	6.51792e-05
7.65856e-05	7.43908e-05	-94.12	1.4916e-09	59427	101315	6.51792e-05
7.65871e-05	7.42502e-05	-94.3569	1.48431e-09	59900.9	101315	6.51792e-05
7.65885e-05	7.411e-05	-94.5943	1.47705e-09	60378.4	101315	6.51792e-05
7.659e-05	7.39701e-05	-94.832	1.46984e-09	60859.5	101315	6.51792e-05
7.65915e-05	7.38305e-05	-95.0701	1.46266e-09	61344.1	101315	6.51792e-05
7.65929e-05	7.36913e-05	-95.3087	1.45553e-09	61832.4	101315	6.51792e-05
7.65944e-05	7.35524e-05	-95.5476	1.44844e-09	62324.3	101315	6.51792e-05
7.65959e-05	7.34138e-05	-95.787	1.44139e-09	62819.9	101315	6.51792e-05
7.65973e-05	7.32756e-05	-96.0267	1.43438e-09	63319.1	101315	6.51792e-05
7.65987e-05	7.31377e-05	-96.2669	1.42741e-09	63822.1	101315	6.51792e-05
7.66002e-05	7.30001e-05	-96.5074	1.42048e-09	64328.8	101315	6.51792e-05
7.66016e-05	7.28628e-05	-96.7484	1.41358e-09	64839.3	101315	6.51792e-05
7.6603e-05	7.27259e-05	-96.9897	1.40673e-09	65353.6	101315	6.51792e-05
7.66044e-05	7.25893e-05	-97.2315	1.39992e-09	65871.7	101315	6.51792e-05
7.66058e-05	7.2453e-05	-97.4736	1.39314e-09	66393.7	101315	6.51792e-05
7.66072e-05	7.2317e-05	-97.7162	1.3864e-09	66919.6	101315	6.51792e-05
7.66086e-05	7.21814e-05	-97.9592	1.3797e-09	67449.3	101315	6.51792e-05
7.661e-05	7.20461e-05	-98.2025	1.37304e-09	67983	101315	6.51792e-05
7.66113e-05	7.19111e-05	-98.4463	1.36642e-09	68520.7	101315	6.51792e-05
7.66127e-05	7.17764e-05	-98.6905	1.35983e-09	69062.3	101315	6.51792e-05
7.66141e-05	7.1642e-05	-98.9351	1.35328e-09	69608	101315	6.51792e-05
7.66154e-05	7.1508e-05	-99.1801	1.34677e-09	70157.7	101315	6.51792e-05
7.66168e-05	7.13742e-05	-99.4255	1.34029e-09	70711.5	101315	6.51792e-05
7.66181e-05	7.12408e-05	-99.6713	1.33385e-09	71269.3	101315	6.51792e-05
7.66194e-05	7.11077e-05	-99.9176	1.32745e-09	71831.4	101315	6.51792e-05
7.66208e-05	7.09749e-05	-100.164	1.32108e-09	72397.5	101315	6.51792e-05
7.66221e-05	7.08424e-05	-100.411	1.31475e-09	72967.9	101315	6.51792e-05
7.66234e-05	7.07102e-05	-100.659	1.30845e-09	73542.5	101315	6.51792e-05
7.66247e-05	7.05783e-05	-100.907	1.30219e-09	74121.3	101315	6.51792e-05
7.6626e-05	7.04468e-05	-101.155	1.29596e-09	74704.5	101315	6.51792e-05
7.66273e-05	7.03155e-05	-101.403	1.28977e-09	75291.9	101315	6.51792e-05
7.66286e-05	7.01846e-05	-101.653	1.28361e-09	75883.6	101315	6.51792e-05
7.66299e-05	7.00539e-05	-101.902	1.27749e-09	76479.8	101315	6.51792e-05
7.66312e-05	6.99236e-05	-102.152	1.2714e-09	77080.3	101315	6.51792e-05
7.66324e-05	6.97936e-05	-102.402	1.26535e-09	77685.3	101315	6.51792e-05
7.66337e-05	6.96638e-05	-102.653	1.25932e-09	78294.7	101315	6.51792e-05
7.66349e-05	6.95344e-05	-102.904	1.25334e-09	78908.6	101315	6.51792e-05
7.66362e-05	6.94053e-05	-103.156	1.24738e-09	79527.1	101315	6.51792e-05
7.66374e-05	6.92764e-05	-103.408	1.24146e-09	80150.1	101315	6.51792e-05
7.66387e-05	6.91479e-05	-103.66	1.23557e-09	80777.7	101315	6.51792e-05
7.66399e-05	6.90197e-05	-103.913	1.22971e-09	81409.9	101315	6.51792e-05
7.66412e-05	6.88917e-05	-104.166	1.22389e-09	82046.8	101315	6.51792e-05
7.66424e-05	6.87641e-05	-104.42	1.2181e-09	82688.3	101315	6.51792e-05
7.66436e-05	6.86367e-05	-104.674	1.21234e-09	83334.6	101315	6.51792e-05
7.66448e-05	6.85097e-05	-104.928	1.20661e-09	83985.6	101315	6.51792e-05
7.6646e-05	6.83829e-05	-105.183	1.20091e-09	84641.5	101315	6.51792e-05
7.66472e-05	6.82565e-05	-105.438	1.19525e-09	85302.1	101315	6.51792e-05
7.66484e-05	6.81303e-05	-105.694	1.18962e-09	85967.6	101315	6.51792e-05
7.66496e-05	6.80044e-05	-105.95	1.18401e-09	86637.9	101315	6.51792e-05
7.66508e-05	6.78788e-05	-106.207	1.17844e-09	87313.2	101315	6.51792e-05
7.6652e-05	6.77535e-05	-106.464	1.1729e-09	87993.5	101315	6.51792e-05
7.66531e-05	6.76285e-05	-106.721	1.16739e-09	88678.7	101315	6.51792e-05
7.66543e-05	6.75037e-05	-106.979	1.16191e-09	89369	101315	6.51792e-05
7.66555e-05	6.73793e-05	-107.237	1.15646e-09	90064.3	101315	6.51792e-05
7.66566e-05	6.72551e-05	-107.496	1.15104e-09	90764.7	101315	6.51792e-05
7.66578e-05	6.71312e-05	-107.755	1.14565e-09	91470.3	101315	6.51792e-05
7.66589e-05	6.70076e-05	-108.014	1.14028e-09	92181	101315	6.51792e-05
7.66601e-05	6.68843e-05	-108.274	1.13495e-09	92896.9	101315	6.51792e-05
7.66612e-05	6.67613e-05	-108.534	1.12965e-09	93618.1	101315	6.51792e-05
7.66623e-05	6.66385e-05	-108.795	1.12437e-09	94344.5	101315	6.51792e-05
7.66634e-05	6.65161e-05	-109.056	1.11913e-09	95076.2	101315	6.51792e-05
7.66646e-05	6.63939e-05	-109.318	1.11391e-09	95813.3	101315	6.51792e-05
7.66657e-05	6.6272e-05	-109.58	1.10872e-09	96555.8	101315	6.51792e-05
7.66668e-05	6.61503e-05	-109.842	1.10356e-09	97303.7	101315	6.51792e-05
7.66679e-05	6.6029e-05	-110.105	1.09843e-09	98057.1	101315	6.51792e-05
7.6669e-05	6.59079e-05	-110.368	1.09332e-09	98816	101315	6.51792e-05
7.66701e-05	6.57871e-05	-110.632	1.08825e-09	99580.4	101315	6.51792e-05
7.66712e-05	6.56665e-05	-110.896	1.0832e-09	100350	101315	6.51792e-05
7.66723e-05	6.55462e-05	-111.161	1.07818e-09	101126	101315	6.51792e-05
7.66733e-05	6.54263e-05	-111.426	1.07318e-09	101907	101315	6.51792e-05
7.66744e-05	6.53065e-05	-111.691	1.06821e-09	102694	101315	6.51792e-05
7.66755e-05	6.51871e-05	-111.957	1.06327e-09	103487	101315	6.51792e-05
7.66765e-05	6.50679e-05	-112.223	1.05836e-09	104285	101315	6.51792e-05
7.66776e-05	6.4949e-05	-112.49	1.05347e-09	105090	101315	6.51792e-05
7.66787e-05	6.48303e-05	-112.757	1.04861e-09	105900	101315	6.51792e-05
7.66797e-05	6.4712e-05	-113.024	1.04377e-09	106716	101315	6.51792e-05
7.66807e-05	6.45939e-05	-113.292	1.03896e-09	107538	101315	6.51792e-05
7.66818e-05	6.4476e-05	-113.561	1.03418e-09	108366	101315	6.51792e-05
7.66828e-05	6.43584e-05	-113.829	1.02942e-09	109200	101315	6.51792e-05
7.66838e-05	6.42411e-05	-114.099	1.02469e-09	110040	101315	6.51792e-05
7.66849e-05	6.41241e-05	-114.368	1.01998e-09	110886	101315	6.51792e-05
7.66859e-05	6.40073e-05	-114.638	1.0153e-09	111738	101315	6.51792e-05
7.66869e-05	6.38907e-05	-114.909	1.01064e-09	112596	101315	6.51792e-05
7.66879e-05	6.37745e-05	-115.18	1.00601e-09	113461	101315	6.51792e-05
7.66889e-05	6.36585e-05	-115.451	1.0014e-09	114332	101315	6.51792e-05
7.66899e-05	6.35427e-05	-115.723	9.96821e-10	115209	101315	6.51792e-05
7.66909e-05	6.34272e-05	-115.995	9.92263e-10	116093	101315	6.51792e-05
7.66919e-05	6.3312e-05	-116.268	9.87729e-10	116983	101315	6.51792e-05
7.66929e-05	6.3197e-05	-116.541	9.83219e-10	117879	101315	6.51792e-05
7.66939e-05	6.30823e-05	-116.814	9.78734e-10	118782	101315	6.51792e-05
7.66949e-05	6.29678e-05	-117.088	9.74272e-10	119692	101315	6.51792e-05
7.66958e-05	6.28536e-05	-117.363	9.69834e-10	120608	101315	6.51792e-05
7.66968e-05	6.27397e-05	-117.638	9.6542e-10	121531	101315	6.51792e-05
7.66978e-05	6.2626e-05	-117.913	9.61029e-10	122460	101315	6.51792e-05
7.66987e-05	6.25125e-05	-118.188	9.56661e-10	123396	101315	6.51792e-05
7.66997e-05	6.23993e-05	-118.465	9.52316e-10	124339	101315	6.51792e-05
7.67006e-05	6.22864e-05	-118.741	9.47995e-10	125289	101315	6.51792e-05
7.67016e-05	6.21737e-05	-119.018	9.43696e-10	126246	101315	6.51792e-05
7.67025e-05	6.20612e-05	-119.295	9.3942e-10	127209	101315	6.51792e-05
7.67035e-05	6.1949e-05	-119.573	9.35167e-10	128180	101315	6.51792e-05
7.67044e-05	6.18371e-05	-119.852	9.30936e-10	129157	101315	6.51792e-05
7.67053e-05	6.17254e-05	-120.13	9.26727e-10	130142	101315	6.51792e-05
7.67063e-05	6.16139e-05	-120.409	9.22541e-10	131133	101315	6.51792e-05
7.67072e-05	6.15027e-05	-120.689	9.18376e-10	132132	101315	6.51792e-05
7.67081e-05	6.13917e-05	-120.969	9.14234e-10	133138	101315	6.51792e-05
7.6709e-05	6.1281e-05	-121.25	9.10113e-10	134151	101315	6.51792e-05
7.67099e-05	6.11705e-05	-121.53	9.06014e-10	135172	101315	6.51792e-05
7.67108e-05	6.10603e-05	-121.812	9.01937e-10	136200	101315	6.51792e-05
7.67117e-05	6.09503e-05	-122.094	8.9788e-10	137235	101315	6.51792e-05
7.67126e-05	6.08405e-05	-122.376	8.93846e-10	138278	101315	6.51792e-05
7.67135e-05	6.0731e-05	-122.658	8.89832e-10	139328	101315	6.51792e-05
7.67144e-05	6.06218e-05	-122.941	8.85839e-10	140386	101315	6.51792e-05
7.67153e-05	6.05127e-05	-123.225	8.81867e-10	141451	101315	6.51792e-05
7.67162e-05	6.04039e-05	-123.509	8.77916e-10	142524	101315	6.51792e-05
7.67171e-05	6.02954e-05	-123.793	8.73986e-10	143605	101315	6.51792e-05
7.67179e-05	6.01871e-05	-124.078	8.70076e-10	144694	101315	6.51792e-05
7.67188e-05	6.0079e-05	-124.364	8.66186e-10	145790	101315	6.51792e-05
7.67197e-05	5.99711e-05	-124.649	8.62317e-10	146895	101315	6.51792e-05
7.67205e-05	5.98635e-05	-124.935	8.58468e-10	148007	101315	6.51792e-05
7.67214e-05	5.97562e-05	-125.222	8.54639e-10	149127	101315	6.51792e-05
7.67223e-05	5.9649e-05	-125.509	8.50829e-10	150255	101315	6.51792e-05
7.67231e-05	5.95421e-05	-125.797	8.4704e-10	151392	101315	6.51792e-05
7.67239e-05	5.94354e-05	-126.085	8.4327e-10	152536	101315	6.51792e-05
7.67248e-05	5.9329e-05	-126.373	8.3952e-10	153689	101315	6.51792e-05
7.67256e-05	5.92228e-05	-126.662	8.35789e-10	154850	101315	6.51792e-05
7.67265e-05	5.91168e-05	-126.951	8.32078e-10	156019	101315	6.51792e-05
7.67273e-05	5.9011e-05	-127.241	8.28385e-10	157197	101315	6.51792e-05
7.67281e-05	5.89055e-05	-127.531	8.24712e-10	158383	101315	6.51792e-05
7.6729e-05	5.88002e-05	-127.821	8.21058e-10	159578	101315	6.51792e-05
7.67298e-05	5.86951e-05	-128.113	8.17423e-10	160781	101315	6.51792e-05
7.67306e-05	5.85903e-05	-128.404	8.13806e-10	161993	101315	6.51792e-05
7.67314e-05	5.84857e-05	-128.696	8.10208e-10	163213	101315	6.51792e-05
7.67322e-05	5.83813e-05	-128.988	8.06629e-10	164442	101315	6.51792e-05
