#   Rstart=2e-05m
#   RdotStart=0m/s
#   Rn=0.0001841m
#   deltaT=1e-11s
#   Tstart=0s
#   Tend=0.000115s
#   patm=101315Pa
#   pac=0Pa
#   f=26120Hz
#   mu=0.001002Pa s
#   sigma=0.0725Pa m (I think)
#   BTait=3.05e+07Pa
#   nTait=7.15no unit
#   kappa=1.4
#   pv=0Pa
#   rho0=998.206kg/m³
#   SpecGasConst=287J/molK
#   TempRef=293.15deg Celsius.
#   T0=0.01
#   Rn26.4e-05m#   t15e-05s#   t26e-05s# 
#t[s]	r[m]	v[m/s]	dT [s]	pBubble[Pa]	p_ac[Pa]	Rn
1.61453e-07	5.68695e-05	146.758	2.12605e-10	1.4183e+07	101315	0.0001841
1.61666e-07	5.69007e-05	146.641	2.12966e-10	1.41504e+07	101315	0.0001841
1.61879e-07	5.6932e-05	146.523	2.13327e-10	1.41178e+07	101315	0.0001841
1.62092e-07	5.69632e-05	146.405	2.13688e-10	1.40853e+07	101315	0.0001841
1.62306e-07	5.69945e-05	146.288	2.14051e-10	1.40529e+07	101315	0.0001841
1.6252e-07	5.70258e-05	146.17	2.14415e-10	1.40205e+07	101315	0.0001841
1.62734e-07	5.70571e-05	146.053	2.14779e-10	1.39882e+07	101315	0.0001841
1.62949e-07	5.70885e-05	145.935	2.15144e-10	1.3956e+07	101315	0.0001841
1.63164e-07	5.71198e-05	145.818	2.1551e-10	1.39238e+07	101315	0.0001841
1.6338e-07	5.71513e-05	145.7	2.15876e-10	1.38917e+07	101315	0.0001841
1.63596e-07	5.71827e-05	145.583	2.16244e-10	1.38596e+07	101315	0.0001841
1.63812e-07	5.72142e-05	145.466	2.16612e-10	1.38276e+07	101315	0.0001841
1.64028e-07	5.72457e-05	145.348	2.16981e-10	1.37957e+07	101315	0.0001841
1.64245e-07	5.72772e-05	145.231	2.17351e-10	1.37638e+07	101315	0.0001841
1.64463e-07	5.73087e-05	145.114	2.17722e-10	1.3732e+07	101315	0.0001841
1.64681e-07	5.73403e-05	144.997	2.18094e-10	1.37003e+07	101315	0.0001841
1.64899e-07	5.73719e-05	144.88	2.18466e-10	1.36686e+07	101315	0.0001841
1.65117e-07	5.74036e-05	144.763	2.18839e-10	1.3637e+07	101315	0.0001841
1.65336e-07	5.74352e-05	144.646	2.19213e-10	1.36055e+07	101315	0.0001841
1.65555e-07	5.74669e-05	144.529	2.19588e-10	1.3574e+07	101315	0.0001841
1.65775e-07	5.74987e-05	144.413	2.19964e-10	1.35426e+07	101315	0.0001841
1.65995e-07	5.75304e-05	144.296	2.20341e-10	1.35112e+07	101315	0.0001841
1.66215e-07	5.75622e-05	144.179	2.20718e-10	1.34799e+07	101315	0.0001841
1.66436e-07	5.7594e-05	144.062	2.21096e-10	1.34486e+07	101315	0.0001841
1.66657e-07	5.76258e-05	143.946	2.21476e-10	1.34175e+07	101315	0.0001841
1.66878e-07	5.76577e-05	143.829	2.21856e-10	1.33863e+07	101315	0.0001841
1.671e-07	5.76896e-05	143.713	2.22236e-10	1.33553e+07	101315	0.0001841
1.67322e-07	5.77215e-05	143.596	2.22618e-10	1.33243e+07	101315	0.0001841
1.67545e-07	5.77535e-05	143.48	2.23001e-10	1.32933e+07	101315	0.0001841
1.67768e-07	5.77855e-05	143.364	2.23384e-10	1.32625e+07	101315	0.0001841
1.67991e-07	5.78175e-05	143.247	2.23768e-10	1.32317e+07	101315	0.0001841
1.68215e-07	5.78495e-05	143.131	2.24153e-10	1.32009e+07	101315	0.0001841
1.68439e-07	5.78816e-05	143.015	2.24539e-10	1.31702e+07	101315	0.0001841
1.68664e-07	5.79137e-05	142.899	2.24926e-10	1.31396e+07	101315	0.0001841
1.68889e-07	5.79458e-05	142.783	2.25314e-10	1.3109e+07	101315	0.0001841
1.69114e-07	5.7978e-05	142.667	2.25702e-10	1.30785e+07	101315	0.0001841
1.6934e-07	5.80102e-05	142.551	2.26092e-10	1.30481e+07	101315	0.0001841
1.69566e-07	5.80424e-05	142.435	2.26482e-10	1.30177e+07	101315	0.0001841
1.69792e-07	5.80746e-05	142.319	2.26873e-10	1.29873e+07	101315	0.0001841
1.70019e-07	5.81069e-05	142.203	2.27266e-10	1.29571e+07	101315	0.0001841
1.70247e-07	5.81392e-05	142.087	2.27658e-10	1.29268e+07	101315	0.0001841
1.70474e-07	5.81715e-05	141.972	2.28052e-10	1.28967e+07	101315	0.0001841
1.70702e-07	5.82039e-05	141.856	2.28447e-10	1.28666e+07	101315	0.0001841
1.70931e-07	5.82363e-05	141.74	2.28843e-10	1.28366e+07	101315	0.0001841
1.7116e-07	5.82687e-05	141.625	2.29239e-10	1.28066e+07	101315	0.0001841
1.71389e-07	5.83012e-05	141.509	2.29637e-10	1.27767e+07	101315	0.0001841
1.71618e-07	5.83337e-05	141.394	2.30035e-10	1.27468e+07	101315	0.0001841
1.71848e-07	5.83662e-05	141.278	2.30434e-10	1.2717e+07	101315	0.0001841
1.72079e-07	5.83987e-05	141.163	2.30834e-10	1.26873e+07	101315	0.0001841
1.7231e-07	5.84313e-05	141.048	2.31235e-10	1.26576e+07	101315	0.0001841
1.72541e-07	5.84639e-05	140.932	2.31637e-10	1.2628e+07	101315	0.0001841
1.72773e-07	5.84965e-05	140.817	2.3204e-10	1.25984e+07	101315	0.0001841
1.73005e-07	5.85292e-05	140.702	2.32443e-10	1.25689e+07	101315	0.0001841
1.73237e-07	5.85619e-05	140.587	2.32848e-10	1.25395e+07	101315	0.0001841
1.7347e-07	5.85946e-05	140.472	2.33253e-10	1.25101e+07	101315	0.0001841
1.73703e-07	5.86273e-05	140.357	2.3366e-10	1.24808e+07	101315	0.0001841
1.73937e-07	5.86601e-05	140.242	2.34067e-10	1.24515e+07	101315	0.0001841
1.74171e-07	5.86929e-05	140.127	2.34475e-10	1.24223e+07	101315	0.0001841
1.74405e-07	5.87258e-05	140.012	2.34885e-10	1.23932e+07	101315	0.0001841
1.7464e-07	5.87587e-05	139.898	2.35295e-10	1.23641e+07	101315	0.0001841
1.74876e-07	5.87916e-05	139.783	2.35706e-10	1.2335e+07	101315	0.0001841
1.75111e-07	5.88245e-05	139.668	2.36118e-10	1.2306e+07	101315	0.0001841
1.75347e-07	5.88575e-05	139.553	2.36531e-10	1.22771e+07	101315	0.0001841
1.75584e-07	5.88905e-05	139.439	2.36944e-10	1.22483e+07	101315	0.0001841
1.75821e-07	5.89235e-05	139.324	2.37359e-10	1.22194e+07	101315	0.0001841
1.76058e-07	5.89565e-05	139.21	2.37775e-10	1.21907e+07	101315	0.0001841
1.76296e-07	5.89896e-05	139.095	2.38191e-10	1.2162e+07	101315	0.0001841
1.76534e-07	5.90227e-05	138.981	2.38609e-10	1.21334e+07	101315	0.0001841
1.76773e-07	5.90559e-05	138.867	2.39028e-10	1.21048e+07	101315	0.0001841
1.77012e-07	5.90891e-05	138.753	2.39447e-10	1.20763e+07	101315	0.0001841
1.77251e-07	5.91223e-05	138.638	2.39867e-10	1.20478e+07	101315	0.0001841
1.77491e-07	5.91555e-05	138.524	2.40289e-10	1.20194e+07	101315	0.0001841
1.77731e-07	5.91888e-05	138.41	2.40711e-10	1.1991e+07	101315	0.0001841
1.77972e-07	5.92221e-05	138.296	2.41134e-10	1.19628e+07	101315	0.0001841
1.78213e-07	5.92554e-05	138.182	2.41559e-10	1.19345e+07	101315	0.0001841
1.78455e-07	5.92888e-05	138.068	2.41984e-10	1.19063e+07	101315	0.0001841
1.78697e-07	5.93222e-05	137.954	2.4241e-10	1.18782e+07	101315	0.0001841
1.78939e-07	5.93556e-05	137.84	2.42837e-10	1.18501e+07	101315	0.0001841
1.79182e-07	5.93891e-05	137.726	2.43265e-10	1.18221e+07	101315	0.0001841
1.79425e-07	5.94226e-05	137.613	2.43694e-10	1.17942e+07	101315	0.0001841
1.79669e-07	5.94561e-05	137.499	2.44124e-10	1.17663e+07	101315	0.0001841
1.79913e-07	5.94896e-05	137.385	2.44555e-10	1.17384e+07	101315	0.0001841
1.80158e-07	5.95232e-05	137.272	2.44987e-10	1.17106e+07	101315	0.0001841
1.80403e-07	5.95568e-05	137.158	2.4542e-10	1.16829e+07	101315	0.0001841
1.80648e-07	5.95905e-05	137.045	2.45854e-10	1.16552e+07	101315	0.0001841
1.80894e-07	5.96242e-05	136.931	2.46289e-10	1.16276e+07	101315	0.0001841
1.8114e-07	5.96579e-05	136.818	2.46725e-10	1.16e+07	101315	0.0001841
1.81387e-07	5.96916e-05	136.704	2.47162e-10	1.15725e+07	101315	0.0001841
1.81634e-07	5.97254e-05	136.591	2.476e-10	1.1545e+07	101315	0.0001841
1.81882e-07	5.97592e-05	136.478	2.48039e-10	1.15176e+07	101315	0.0001841
1.8213e-07	5.9793e-05	136.365	2.48478e-10	1.14903e+07	101315	0.0001841
1.82378e-07	5.98269e-05	136.252	2.48919e-10	1.1463e+07	101315	0.0001841
1.82627e-07	5.98608e-05	136.138	2.49361e-10	1.14357e+07	101315	0.0001841
1.82877e-07	5.98947e-05	136.025	2.49804e-10	1.14085e+07	101315	0.0001841
1.83126e-07	5.99287e-05	135.912	2.50248e-10	1.13814e+07	101315	0.0001841
1.83377e-07	5.99627e-05	135.799	2.50693e-10	1.13543e+07	101315	0.0001841
1.83627e-07	5.99967e-05	135.687	2.51139e-10	1.13273e+07	101315	0.0001841
1.83878e-07	6.00308e-05	135.574	2.51586e-10	1.13003e+07	101315	0.0001841
1.8413e-07	6.00649e-05	135.461	2.52034e-10	1.12734e+07	101315	0.0001841
1.84382e-07	6.0099e-05	135.348	2.52483e-10	1.12466e+07	101315	0.0001841
1.84634e-07	6.01332e-05	135.236	2.52933e-10	1.12198e+07	101315	0.0001841
1.84887e-07	6.01674e-05	135.123	2.53384e-10	1.1193e+07	101315	0.0001841
1.85141e-07	6.02016e-05	135.01	2.53836e-10	1.11663e+07	101315	0.0001841
1.85395e-07	6.02358e-05	134.898	2.54289e-10	1.11397e+07	101315	0.0001841
1.85649e-07	6.02701e-05	134.785	2.54743e-10	1.11131e+07	101315	0.0001841
1.85904e-07	6.03045e-05	134.673	2.55198e-10	1.10865e+07	101315	0.0001841
1.86159e-07	6.03388e-05	134.561	2.55654e-10	1.106e+07	101315	0.0001841
1.86415e-07	6.03732e-05	134.448	2.56112e-10	1.10336e+07	101315	0.0001841
1.86671e-07	6.04076e-05	134.336	2.5657e-10	1.10072e+07	101315	0.0001841
1.86927e-07	6.04421e-05	134.224	2.57029e-10	1.09809e+07	101315	0.0001841
1.87184e-07	6.04766e-05	134.112	2.5749e-10	1.09546e+07	101315	0.0001841
1.87442e-07	6.05111e-05	133.999	2.57951e-10	1.09284e+07	101315	0.0001841
1.877e-07	6.05456e-05	133.887	2.58414e-10	1.09022e+07	101315	0.0001841
1.87958e-07	6.05802e-05	133.775	2.58877e-10	1.08761e+07	101315	0.0001841
1.88217e-07	6.06148e-05	133.663	2.59342e-10	1.085e+07	101315	0.0001841
1.88476e-07	6.06495e-05	133.552	2.59807e-10	1.0824e+07	101315	0.0001841
1.88736e-07	6.06842e-05	133.44	2.60274e-10	1.07981e+07	101315	0.0001841
1.88996e-07	6.07189e-05	133.328	2.60742e-10	1.07722e+07	101315	0.0001841
1.89257e-07	6.07536e-05	133.216	2.61211e-10	1.07463e+07	101315	0.0001841
1.89518e-07	6.07884e-05	133.104	2.61681e-10	1.07205e+07	101315	0.0001841
1.8978e-07	6.08232e-05	132.993	2.62152e-10	1.06948e+07	101315	0.0001841
1.90042e-07	6.08581e-05	132.881	2.62624e-10	1.06691e+07	101315	0.0001841
1.90305e-07	6.0893e-05	132.77	2.63097e-10	1.06434e+07	101315	0.0001841
1.90568e-07	6.09279e-05	132.658	2.63571e-10	1.06178e+07	101315	0.0001841
1.90831e-07	6.09628e-05	132.547	2.64047e-10	1.05923e+07	101315	0.0001841
1.91096e-07	6.09978e-05	132.435	2.64523e-10	1.05668e+07	101315	0.0001841
1.9136e-07	6.10328e-05	132.324	2.65001e-10	1.05414e+07	101315	0.0001841
1.91625e-07	6.10679e-05	132.213	2.65479e-10	1.0516e+07	101315	0.0001841
1.91891e-07	6.1103e-05	132.101	2.65959e-10	1.04906e+07	101315	0.0001841
1.92156e-07	6.11381e-05	131.99	2.6644e-10	1.04653e+07	101315	0.0001841
1.92423e-07	6.11732e-05	131.879	2.66922e-10	1.04401e+07	101315	0.0001841
1.9269e-07	6.12084e-05	131.768	2.67405e-10	1.04149e+07	101315	0.0001841
1.92957e-07	6.12436e-05	131.657	2.67889e-10	1.03898e+07	101315	0.0001841
1.93225e-07	6.12789e-05	131.546	2.68374e-10	1.03647e+07	101315	0.0001841
1.93494e-07	6.13142e-05	131.435	2.68861e-10	1.03397e+07	101315	0.0001841
1.93762e-07	6.13495e-05	131.324	2.69348e-10	1.03147e+07	101315	0.0001841
1.94032e-07	6.13849e-05	131.213	2.69837e-10	1.02898e+07	101315	0.0001841
1.94302e-07	6.14203e-05	131.102	2.70327e-10	1.02649e+07	101315	0.0001841
1.94572e-07	6.14557e-05	130.992	2.70817e-10	1.02401e+07	101315	0.0001841
1.94843e-07	6.14911e-05	130.881	2.71309e-10	1.02153e+07	101315	0.0001841
1.95114e-07	6.15266e-05	130.77	2.71803e-10	1.01906e+07	101315	0.0001841
1.95386e-07	6.15622e-05	130.66	2.72297e-10	1.01659e+07	101315	0.0001841
1.95658e-07	6.15977e-05	130.549	2.72792e-10	1.01412e+07	101315	0.0001841
1.95931e-07	6.16333e-05	130.439	2.73289e-10	1.01167e+07	101315	0.0001841
1.96204e-07	6.1669e-05	130.328	2.73786e-10	1.00921e+07	101315	0.0001841
1.96478e-07	6.17046e-05	130.218	2.74285e-10	1.00677e+07	101315	0.0001841
1.96752e-07	6.17403e-05	130.108	2.74785e-10	1.00432e+07	101315	0.0001841
1.97027e-07	6.17761e-05	129.997	2.75286e-10	1.00189e+07	101315	0.0001841
1.97302e-07	6.18118e-05	129.887	2.75789e-10	9.99452e+06	101315	0.0001841
1.97578e-07	6.18476e-05	129.777	2.76292e-10	9.97024e+06	101315	0.0001841
1.97854e-07	6.18835e-05	129.667	2.76797e-10	9.94601e+06	101315	0.0001841
1.98131e-07	6.19194e-05	129.557	2.77303e-10	9.92183e+06	101315	0.0001841
1.98409e-07	6.19553e-05	129.447	2.7781e-10	9.8977e+06	101315	0.0001841
1.98686e-07	6.19912e-05	129.337	2.78318e-10	9.87362e+06	101315	0.0001841
1.98965e-07	6.20272e-05	129.227	2.78827e-10	9.84958e+06	101315	0.0001841
1.99243e-07	6.20632e-05	129.117	2.79337e-10	9.8256e+06	101315	0.0001841
1.99523e-07	6.20993e-05	129.007	2.79849e-10	9.80166e+06	101315	0.0001841
1.99803e-07	6.21353e-05	128.897	2.80362e-10	9.77778e+06	101315	0.0001841
2.00083e-07	6.21715e-05	128.788	2.80876e-10	9.75394e+06	101315	0.0001841
2.00364e-07	6.22076e-05	128.678	2.81391e-10	9.73015e+06	101315	0.0001841
2.00645e-07	6.22438e-05	128.568	2.81908e-10	9.70641e+06	101315	0.0001841
2.00927e-07	6.228e-05	128.459	2.82425e-10	9.68272e+06	101315	0.0001841
2.0121e-07	6.23163e-05	128.349	2.82944e-10	9.65907e+06	101315	0.0001841
2.01493e-07	6.23526e-05	128.24	2.83464e-10	9.63548e+06	101315	0.0001841
2.01776e-07	6.23889e-05	128.13	2.83985e-10	9.61193e+06	101315	0.0001841
2.0206e-07	6.24253e-05	128.021	2.84508e-10	9.58843e+06	101315	0.0001841
2.02345e-07	6.24617e-05	127.912	2.85031e-10	9.56498e+06	101315	0.0001841
2.0263e-07	6.24982e-05	127.802	2.85556e-10	9.54157e+06	101315	0.0001841
2.02915e-07	6.25347e-05	127.693	2.86082e-10	9.51822e+06	101315	0.0001841
2.03201e-07	6.25712e-05	127.584	2.86609e-10	9.49491e+06	101315	0.0001841
2.03488e-07	6.26077e-05	127.475	2.87138e-10	9.47165e+06	101315	0.0001841
2.03775e-07	6.26443e-05	127.366	2.87668e-10	9.44844e+06	101315	0.0001841
2.04063e-07	6.26809e-05	127.257	2.88199e-10	9.42527e+06	101315	0.0001841
2.04351e-07	6.27176e-05	127.148	2.88731e-10	9.40216e+06	101315	0.0001841
2.0464e-07	6.27543e-05	127.039	2.89264e-10	9.37909e+06	101315	0.0001841
2.04929e-07	6.2791e-05	126.93	2.89799e-10	9.35607e+06	101315	0.0001841
2.05219e-07	6.28278e-05	126.821	2.90335e-10	9.33309e+06	101315	0.0001841
2.05509e-07	6.28646e-05	126.713	2.90872e-10	9.31016e+06	101315	0.0001841
2.058e-07	6.29014e-05	126.604	2.9141e-10	9.28728e+06	101315	0.0001841
2.06091e-07	6.29383e-05	126.495	2.9195e-10	9.26445e+06	101315	0.0001841
2.06383e-07	6.29752e-05	126.387	2.92491e-10	9.24166e+06	101315	0.0001841
2.06676e-07	6.30122e-05	126.278	2.93033e-10	9.21892e+06	101315	0.0001841
2.06969e-07	6.30492e-05	126.17	2.93576e-10	9.19623e+06	101315	0.0001841
2.07262e-07	6.30862e-05	126.061	2.94121e-10	9.17358e+06	101315	0.0001841
2.07556e-07	6.31232e-05	125.953	2.94667e-10	9.15098e+06	101315	0.0001841
2.07851e-07	6.31603e-05	125.844	2.95214e-10	9.12843e+06	101315	0.0001841
2.08146e-07	6.31975e-05	125.736	2.95763e-10	9.10592e+06	101315	0.0001841
2.08442e-07	6.32347e-05	125.628	2.96312e-10	9.08346e+06	101315	0.0001841
2.08738e-07	6.32719e-05	125.52	2.96863e-10	9.06104e+06	101315	0.0001841
2.09035e-07	6.33091e-05	125.412	2.97416e-10	9.03868e+06	101315	0.0001841
2.09333e-07	6.33464e-05	125.303	2.97969e-10	9.01635e+06	101315	0.0001841
2.09631e-07	6.33837e-05	125.195	2.98524e-10	8.99408e+06	101315	0.0001841
2.09929e-07	6.34211e-05	125.087	2.99081e-10	8.97185e+06	101315	0.0001841
2.10228e-07	6.34585e-05	124.979	2.99638e-10	8.94966e+06	101315	0.0001841
2.10528e-07	6.34959e-05	124.872	3.00197e-10	8.92752e+06	101315	0.0001841
2.10828e-07	6.35334e-05	124.764	3.00757e-10	8.90543e+06	101315	0.0001841
2.11129e-07	6.35709e-05	124.656	3.01318e-10	8.88338e+06	101315	0.0001841
2.1143e-07	6.36084e-05	124.548	3.01881e-10	8.86138e+06	101315	0.0001841
2.11732e-07	6.3646e-05	124.441	3.02445e-10	8.83943e+06	101315	0.0001841
2.12034e-07	6.36836e-05	124.333	3.0301e-10	8.81752e+06	101315	0.0001841
2.12337e-07	6.37213e-05	124.225	3.03577e-10	8.79565e+06	101315	0.0001841
2.12641e-07	6.3759e-05	124.118	3.04145e-10	8.77383e+06	101315	0.0001841
2.12945e-07	6.37967e-05	124.01	3.04714e-10	8.75206e+06	101315	0.0001841
2.1325e-07	6.38345e-05	123.903	3.05285e-10	8.73033e+06	101315	0.0001841
2.13555e-07	6.38723e-05	123.795	3.05857e-10	8.70864e+06	101315	0.0001841
2.13861e-07	6.39101e-05	123.688	3.0643e-10	8.687e+06	101315	0.0001841
2.14167e-07	6.3948e-05	123.581	3.07005e-10	8.66541e+06	101315	0.0001841
2.14474e-07	6.39859e-05	123.474	3.07581e-10	8.64386e+06	101315	0.0001841
2.14782e-07	6.40239e-05	123.366	3.08159e-10	8.62235e+06	101315	0.0001841
2.1509e-07	6.40619e-05	123.259	3.08737e-10	8.60089e+06	101315	0.0001841
2.15399e-07	6.40999e-05	123.152	3.09317e-10	8.57947e+06	101315	0.0001841
2.15708e-07	6.4138e-05	123.045	3.09899e-10	8.5581e+06	101315	0.0001841
2.16018e-07	6.41761e-05	122.938	3.10482e-10	8.53677e+06	101315	0.0001841
2.16329e-07	6.42143e-05	122.831	3.11066e-10	8.51549e+06	101315	0.0001841
2.1664e-07	6.42525e-05	122.724	3.11651e-10	8.49425e+06	101315	0.0001841
2.16951e-07	6.42907e-05	122.618	3.12238e-10	8.47306e+06	101315	0.0001841
2.17264e-07	6.4329e-05	122.511	3.12826e-10	8.45191e+06	101315	0.0001841
2.17576e-07	6.43673e-05	122.404	3.13416e-10	8.4308e+06	101315	0.0001841
2.1789e-07	6.44056e-05	122.297	3.14007e-10	8.40974e+06	101315	0.0001841
2.18204e-07	6.4444e-05	122.191	3.146e-10	8.38872e+06	101315	0.0001841
2.18518e-07	6.44824e-05	122.084	3.15193e-10	8.36775e+06	101315	0.0001841
2.18834e-07	6.45209e-05	121.978	3.15789e-10	8.34681e+06	101315	0.0001841
2.19149e-07	6.45594e-05	121.871	3.16385e-10	8.32593e+06	101315	0.0001841
2.19466e-07	6.4598e-05	121.765	3.16983e-10	8.30508e+06	101315	0.0001841
2.19783e-07	6.46365e-05	121.658	3.17583e-10	8.28428e+06	101315	0.0001841
2.201e-07	6.46752e-05	121.552	3.18184e-10	8.26353e+06	101315	0.0001841
2.20419e-07	6.47138e-05	121.446	3.18786e-10	8.24281e+06	101315	0.0001841
2.20737e-07	6.47525e-05	121.34	3.1939e-10	8.22214e+06	101315	0.0001841
2.21057e-07	6.47912e-05	121.233	3.19995e-10	8.20152e+06	101315	0.0001841
2.21377e-07	6.483e-05	121.127	3.20601e-10	8.18093e+06	101315	0.0001841
2.21697e-07	6.48688e-05	121.021	3.21209e-10	8.16039e+06	101315	0.0001841
2.22019e-07	6.49077e-05	120.915	3.21818e-10	8.13989e+06	101315	0.0001841
2.2234e-07	6.49466e-05	120.809	3.22429e-10	8.11944e+06	101315	0.0001841
2.22663e-07	6.49855e-05	120.703	3.23041e-10	8.09903e+06	101315	0.0001841
2.22986e-07	6.50245e-05	120.597	3.23655e-10	8.07866e+06	101315	0.0001841
2.23309e-07	6.50635e-05	120.492	3.2427e-10	8.05833e+06	101315	0.0001841
2.23634e-07	6.51026e-05	120.386	3.24887e-10	8.03805e+06	101315	0.0001841
2.23959e-07	6.51417e-05	120.28	3.25505e-10	8.01781e+06	101315	0.0001841
2.24284e-07	6.51808e-05	120.175	3.26124e-10	7.99761e+06	101315	0.0001841
2.2461e-07	6.522e-05	120.069	3.26745e-10	7.97745e+06	101315	0.0001841
2.24937e-07	6.52592e-05	119.963	3.27368e-10	7.95734e+06	101315	0.0001841
2.25264e-07	6.52984e-05	119.858	3.27992e-10	7.93726e+06	101315	0.0001841
2.25592e-07	6.53377e-05	119.752	3.28617e-10	7.91723e+06	101315	0.0001841
2.25921e-07	6.53771e-05	119.647	3.29244e-10	7.89725e+06	101315	0.0001841
2.2625e-07	6.54165e-05	119.542	3.29872e-10	7.8773e+06	101315	0.0001841
2.2658e-07	6.54559e-05	119.436	3.30502e-10	7.8574e+06	101315	0.0001841
2.26911e-07	6.54953e-05	119.331	3.31133e-10	7.83754e+06	101315	0.0001841
2.27242e-07	6.55348e-05	119.226	3.31766e-10	7.81772e+06	101315	0.0001841
2.27573e-07	6.55744e-05	119.121	3.324e-10	7.79794e+06	101315	0.0001841
2.27906e-07	6.56139e-05	119.016	3.33036e-10	7.7782e+06	101315	0.0001841
2.28239e-07	6.56536e-05	118.91	3.33673e-10	7.75851e+06	101315	0.0001841
2.28573e-07	6.56932e-05	118.805	3.34312e-10	7.73885e+06	101315	0.0001841
2.28907e-07	6.57329e-05	118.701	3.34953e-10	7.71924e+06	101315	0.0001841
2.29242e-07	6.57727e-05	118.596	3.35594e-10	7.69967e+06	101315	0.0001841
2.29577e-07	6.58124e-05	118.491	3.36238e-10	7.68014e+06	101315	0.0001841
2.29914e-07	6.58523e-05	118.386	3.36883e-10	7.66065e+06	101315	0.0001841
2.30251e-07	6.58921e-05	118.281	3.37529e-10	7.64121e+06	101315	0.0001841
2.30588e-07	6.5932e-05	118.176	3.38177e-10	7.6218e+06	101315	0.0001841
2.30926e-07	6.5972e-05	118.072	3.38826e-10	7.60244e+06	101315	0.0001841
2.31265e-07	6.6012e-05	117.967	3.39477e-10	7.58311e+06	101315	0.0001841
2.31605e-07	6.6052e-05	117.863	3.4013e-10	7.56383e+06	101315	0.0001841
2.31945e-07	6.60921e-05	117.758	3.40784e-10	7.54459e+06	101315	0.0001841
2.32286e-07	6.61322e-05	117.654	3.4144e-10	7.52539e+06	101315	0.0001841
2.32627e-07	6.61723e-05	117.549	3.42097e-10	7.50623e+06	101315	0.0001841
2.32969e-07	6.62125e-05	117.445	3.42756e-10	7.48711e+06	101315	0.0001841
2.33312e-07	6.62528e-05	117.341	3.43416e-10	7.46803e+06	101315	0.0001841
2.33655e-07	6.6293e-05	117.236	3.44078e-10	7.44899e+06	101315	0.0001841
2.33999e-07	6.63334e-05	117.132	3.44741e-10	7.42999e+06	101315	0.0001841
2.34344e-07	6.63737e-05	117.028	3.45406e-10	7.41103e+06	101315	0.0001841
2.34689e-07	6.64141e-05	116.924	3.46073e-10	7.39211e+06	101315	0.0001841
2.35036e-07	6.64546e-05	116.82	3.46741e-10	7.37324e+06	101315	0.0001841
2.35382e-07	6.64951e-05	116.716	3.47411e-10	7.3544e+06	101315	0.0001841
2.3573e-07	6.65356e-05	116.612	3.48082e-10	7.3356e+06	101315	0.0001841
2.36078e-07	6.65762e-05	116.508	3.48755e-10	7.31684e+06	101315	0.0001841
2.36427e-07	6.66168e-05	116.404	3.4943e-10	7.29813e+06	101315	0.0001841
2.36776e-07	6.66574e-05	116.3	3.50106e-10	7.27945e+06	101315	0.0001841
2.37126e-07	6.66981e-05	116.197	3.50784e-10	7.26081e+06	101315	0.0001841
2.37477e-07	6.67389e-05	116.093	3.51463e-10	7.24221e+06	101315	0.0001841
2.37828e-07	6.67797e-05	115.989	3.52144e-10	7.22365e+06	101315	0.0001841
2.3818e-07	6.68205e-05	115.886	3.52827e-10	7.20513e+06	101315	0.0001841
2.38533e-07	6.68614e-05	115.782	3.53511e-10	7.18665e+06	101315	0.0001841
2.38887e-07	6.69023e-05	115.679	3.54197e-10	7.16821e+06	101315	0.0001841
2.39241e-07	6.69432e-05	115.575	3.54885e-10	7.14981e+06	101315	0.0001841
2.39596e-07	6.69842e-05	115.472	3.55574e-10	7.13145e+06	101315	0.0001841
2.39951e-07	6.70253e-05	115.368	3.56265e-10	7.11313e+06	101315	0.0001841
2.40308e-07	6.70664e-05	115.265	3.56957e-10	7.09485e+06	101315	0.0001841
2.40665e-07	6.71075e-05	115.162	3.57651e-10	7.0766e+06	101315	0.0001841
2.41022e-07	6.71486e-05	115.059	3.58347e-10	7.0584e+06	101315	0.0001841
2.41381e-07	6.71899e-05	114.956	3.59045e-10	7.04023e+06	101315	0.0001841
2.4174e-07	6.72311e-05	114.852	3.59744e-10	7.02211e+06	101315	0.0001841
2.42099e-07	6.72724e-05	114.749	3.60445e-10	7.00402e+06	101315	0.0001841
2.4246e-07	6.73138e-05	114.646	3.61147e-10	6.98597e+06	101315	0.0001841
2.42821e-07	6.73551e-05	114.544	3.61851e-10	6.96796e+06	101315	0.0001841
2.43183e-07	6.73966e-05	114.441	3.62557e-10	6.94999e+06	101315	0.0001841
2.43545e-07	6.7438e-05	114.338	3.63265e-10	6.93205e+06	101315	0.0001841
2.43909e-07	6.74796e-05	114.235	3.63974e-10	6.91416e+06	101315	0.0001841
2.44273e-07	6.75211e-05	114.132	3.64685e-10	6.8963e+06	101315	0.0001841
2.44637e-07	6.75627e-05	114.03	3.65397e-10	6.87848e+06	101315	0.0001841
2.45003e-07	6.76044e-05	113.927	3.66112e-10	6.8607e+06	101315	0.0001841
2.45369e-07	6.76461e-05	113.824	3.66828e-10	6.84296e+06	101315	0.0001841
2.45736e-07	6.76878e-05	113.722	3.67545e-10	6.82526e+06	101315	0.0001841
2.46103e-07	6.77296e-05	113.619	3.68265e-10	6.80759e+06	101315	0.0001841
2.46472e-07	6.77714e-05	113.517	3.68986e-10	6.78997e+06	101315	0.0001841
2.4684e-07	6.78133e-05	113.414	3.69709e-10	6.77238e+06	101315	0.0001841
