#   Rstart=2e-05m
#   RdotStart=0m/s
#   Rn=0.0001841m
#   deltaT=1e-11s
#   Tstart=0s
#   Tend=0.000115s
#   patm=101315Pa
#   pac=0Pa
#   f=26120Hz
#   mu=0.001002Pa s
#   sigma=0.0725Pa m (I think)
#   BTait=3.05e+07Pa
#   nTait=7.15no unit
#   kappa=1.4
#   pv=0Pa
#   rho0=998.206kg/m³
#   SpecGasConst=287J/molK
#   TempRef=293.15deg Celsius.
#   T0=0.01
#   Rn26.4e-05m#   t15e-05s#   t26e-05s# 
#t[s]	r[m]	v[m/s]	dT [s]	pBubble[Pa]	p_ac[Pa]	Rn
2.34961e-06	0.00017033	29.173	2.87625e-08	141526	101315	0.0001841
2.37837e-06	0.000171166	28.9512	2.91945e-08	138646	101315	0.0001841
2.40757e-06	0.000172008	28.7302	2.96341e-08	135818	101315	0.0001841
2.4372e-06	0.000172856	28.5102	3.00817e-08	133041	101315	0.0001841
2.46728e-06	0.000173711	28.2909	3.05373e-08	130314	101315	0.0001841
2.49782e-06	0.000174571	28.0726	3.10011e-08	127637	101315	0.0001841
2.52882e-06	0.000175438	27.8551	3.14732e-08	125009	101315	0.0001841
2.5603e-06	0.000176311	27.6385	3.1954e-08	122429	101315	0.0001841
2.59225e-06	0.000177191	27.4228	3.24434e-08	119897	101315	0.0001841
2.62469e-06	0.000178077	27.2079	3.29418e-08	117410	101315	0.0001841
2.65763e-06	0.00017897	26.9939	3.34494e-08	114970	101315	0.0001841
2.69108e-06	0.000179869	26.7808	3.39662e-08	112575	101315	0.0001841
2.72505e-06	0.000180775	26.5685	3.44925e-08	110224	101315	0.0001841
2.75954e-06	0.000181688	26.357	3.50286e-08	107917	101315	0.0001841
2.79457e-06	0.000182608	26.1464	3.55746e-08	105653	101315	0.0001841
2.83015e-06	0.000183534	25.9367	3.61308e-08	103431	101315	0.0001841
2.86628e-06	0.000184467	25.7277	3.66973e-08	101251	101315	0.0001841
2.90297e-06	0.000185408	25.5197	3.72745e-08	99111.9	101315	0.0001841
2.94025e-06	0.000186355	25.3124	3.78625e-08	97012.9	101315	0.0001841
2.97811e-06	0.00018731	25.106	3.84615e-08	94953.5	101315	0.0001841
3.01657e-06	0.000188271	24.9005	3.90719e-08	92933	101315	0.0001841
3.05564e-06	0.00018924	24.6957	3.96939e-08	90950.9	101315	0.0001841
3.09534e-06	0.000190216	24.4918	4.03277e-08	89006.5	101315	0.0001841
3.13567e-06	0.0001912	24.2888	4.09736e-08	87099.2	101315	0.0001841
3.17664e-06	0.000192191	24.0865	4.16319e-08	85228.4	101315	0.0001841
3.21827e-06	0.00019319	23.885	4.23029e-08	83393.4	101315	0.0001841
3.26057e-06	0.000194196	23.6844	4.29868e-08	81593.7	101315	0.0001841
3.30356e-06	0.000195209	23.4846	4.36839e-08	79828.7	101315	0.0001841
3.34725e-06	0.000196231	23.2856	4.43946e-08	78097.8	101315	0.0001841
3.39164e-06	0.00019726	23.0874	4.51192e-08	76400.4	101315	0.0001841
3.43676e-06	0.000198298	22.89	4.5858e-08	74736	101315	0.0001841
3.48262e-06	0.000199343	22.6934	4.66113e-08	73104	101315	0.0001841
3.52923e-06	0.000200396	22.4975	4.73795e-08	71503.8	101315	0.0001841
3.57661e-06	0.000201457	22.3025	4.81628e-08	69935.1	101315	0.0001841
3.62477e-06	0.000202527	22.1083	4.89618e-08	68397.1	101315	0.0001841
3.67373e-06	0.000203604	21.9149	4.97766e-08	66889.3	101315	0.0001841
3.72351e-06	0.00020469	21.7222	5.06078e-08	65411.4	101315	0.0001841
3.77412e-06	0.000205785	21.5303	5.14557e-08	63962.6	101315	0.0001841
3.82557e-06	0.000206888	21.3392	5.23208e-08	62542.7	101315	0.0001841
3.87789e-06	0.000207999	21.1489	5.32033e-08	61150.9	101315	0.0001841
3.9311e-06	0.000209119	20.9593	5.41038e-08	59787	101315	0.0001841
3.9852e-06	0.000210248	20.7705	5.50227e-08	58450.3	101315	0.0001841
4.04022e-06	0.000211386	20.5824	5.59605e-08	57140.4	101315	0.0001841
4.09618e-06	0.000212532	20.3951	5.69176e-08	55856.9	101315	0.0001841
4.1531e-06	0.000213688	20.2086	5.78944e-08	54599.2	101315	0.0001841
4.211e-06	0.000214853	20.0228	5.88916e-08	53367	101315	0.0001841
4.26989e-06	0.000216026	19.8377	5.99095e-08	52159.8	101315	0.0001841
4.3298e-06	0.000217209	19.6534	6.09487e-08	50977	101315	0.0001841
4.39075e-06	0.000218401	19.4698	6.20099e-08	49818.4	101315	0.0001841
4.45276e-06	0.000219603	19.2869	6.30934e-08	48683.5	101315	0.0001841
4.51585e-06	0.000220814	19.1048	6.41999e-08	47571.8	101315	0.0001841
4.58005e-06	0.000222035	18.9234	6.533e-08	46483	101315	0.0001841
4.64538e-06	0.000223265	18.7427	6.64843e-08	45416.6	101315	0.0001841
4.71186e-06	0.000224505	18.5627	6.76635e-08	44372.2	101315	0.0001841
4.77953e-06	0.000225755	18.3835	6.88681e-08	43349.5	101315	0.0001841
4.84839e-06	0.000227015	18.2049	7.00988e-08	42348	101315	0.0001841
4.91849e-06	0.000228285	18.027	7.13564e-08	41367.4	101315	0.0001841
4.98985e-06	0.000229565	17.8498	7.26416e-08	40407.3	101315	0.0001841
5.06249e-06	0.000230855	17.6733	7.39551e-08	39467.2	101315	0.0001841
5.13645e-06	0.000232156	17.4975	7.52976e-08	38546.9	101315	0.0001841
5.21174e-06	0.000233467	17.3224	7.66701e-08	37646	101315	0.0001841
5.28841e-06	0.000234788	17.1479	7.80732e-08	36764.1	101315	0.0001841
5.36649e-06	0.00023612	16.9741	7.95078e-08	35900.9	101315	0.0001841
5.446e-06	0.000237463	16.8009	8.09749e-08	35056.1	101315	0.0001841
5.52697e-06	0.000238816	16.6284	8.24752e-08	34229.2	101315	0.0001841
5.60945e-06	0.00024018	16.4566	8.40099e-08	33419.9	101315	0.0001841
5.69346e-06	0.000241556	16.2854	8.55797e-08	32628	101315	0.0001841
5.77903e-06	0.000242942	16.1148	8.71859e-08	31853.1	101315	0.0001841
5.86622e-06	0.00024434	15.9449	8.88293e-08	31094.9	101315	0.0001841
5.95505e-06	0.000245748	15.7755	9.05111e-08	30353	101315	0.0001841
6.04556e-06	0.000247169	15.6068	9.22324e-08	29627.2	101315	0.0001841
6.13779e-06	0.0002486	15.4387	9.39944e-08	28917.2	101315	0.0001841
6.23179e-06	0.000250044	15.2712	9.57982e-08	28222.6	101315	0.0001841
6.32759e-06	0.000251498	15.1043	9.76453e-08	27543.2	101315	0.0001841
6.42523e-06	0.000252965	14.938	9.95368e-08	26878.7	101315	0.0001841
6.52477e-06	0.000254444	14.7723	1.01474e-07	26228.7	101315	0.0001841
6.62624e-06	0.000255934	14.6071	1.03459e-07	25593.1	101315	0.0001841
6.7297e-06	0.000257437	14.4425	1.05492e-07	24971.5	101315	0.0001841
6.83519e-06	0.000258952	14.2785	1.07575e-07	24363.6	101315	0.0001841
6.94277e-06	0.000260479	14.115	1.09711e-07	23769.3	101315	0.0001841
7.05248e-06	0.000262019	13.952	1.119e-07	23188.2	101315	0.0001841
7.16438e-06	0.000263571	13.7896	1.14144e-07	22620.1	101315	0.0001841
7.27852e-06	0.000265136	13.6277	1.16445e-07	22064.7	101315	0.0001841
7.39497e-06	0.000266713	13.4662	1.18805e-07	21521.7	101315	0.0001841
7.51377e-06	0.000268303	13.3053	1.21227e-07	20991	101315	0.0001841
7.635e-06	0.000269906	13.1449	1.23711e-07	20472.3	101315	0.0001841
7.75871e-06	0.000271523	12.985	1.2626e-07	19965.4	101315	0.0001841
7.88497e-06	0.000273152	12.8255	1.28877e-07	19469.9	101315	0.0001841
8.01385e-06	0.000274795	12.6665	1.31564e-07	18985.7	101315	0.0001841
8.14541e-06	0.000276451	12.5079	1.34323e-07	18512.7	101315	0.0001841
8.27974e-06	0.00027812	12.3498	1.37157e-07	18050.4	101315	0.0001841
8.41689e-06	0.000279803	12.1921	1.40069e-07	17598.8	101315	0.0001841
8.55696e-06	0.0002815	12.0348	1.43061e-07	17157.5	101315	0.0001841
8.70002e-06	0.00028321	11.8779	1.46137e-07	16726.5	101315	0.0001841
8.84616e-06	0.000284935	11.7214	1.493e-07	16305.5	101315	0.0001841
8.99546e-06	0.000286673	11.5652	1.52553e-07	15894.2	101315	0.0001841
9.14801e-06	0.000288425	11.4094	1.559e-07	15492.6	101315	0.0001841
9.30391e-06	0.000290192	11.254	1.59345e-07	15100.3	101315	0.0001841
9.46326e-06	0.000291973	11.0988	1.62891e-07	14717.2	101315	0.0001841
9.62615e-06	0.000293768	10.944	1.66543e-07	14343.1	101315	0.0001841
9.79269e-06	0.000295578	10.7894	1.70305e-07	13977.9	101315	0.0001841
9.963e-06	0.000297402	10.6352	1.74182e-07	13621.3	101315	0.0001841
1.01372e-05	0.000299241	10.4811	1.78179e-07	13273.2	101315	0.0001841
1.03154e-05	0.000301095	10.3273	1.82302e-07	12933.3	101315	0.0001841
1.04977e-05	0.000302963	10.1737	1.86555e-07	12601.6	101315	0.0001841
1.06842e-05	0.000304847	10.0203	1.90947e-07	12277.8	101315	0.0001841
1.08752e-05	0.000306746	9.86709	1.95482e-07	11961.7	101315	0.0001841
1.10706e-05	0.000308659	9.71399	2.00168e-07	11653.3	101315	0.0001841
1.12708e-05	0.000310588	9.561	2.05013e-07	11352.3	101315	0.0001841
1.14758e-05	0.000312533	9.40809	2.10024e-07	11058.6	101315	0.0001841
1.16858e-05	0.000314493	9.25524	2.15211e-07	10772.1	101315	0.0001841
1.19011e-05	0.000316468	9.10242	2.20583e-07	10492.5	101315	0.0001841
1.21216e-05	0.000318459	8.94959	2.2615e-07	10219.7	101315	0.0001841
1.23478e-05	0.000320465	8.79672	2.31924e-07	9953.63	101315	0.0001841
1.25797e-05	0.000322488	8.64378	2.37916e-07	9694.08	101315	0.0001841
1.28176e-05	0.000324526	8.49071	2.4414e-07	9440.93	101315	0.0001841
1.30618e-05	0.00032658	8.3375	2.50611e-07	9194.02	101315	0.0001841
1.33124e-05	0.00032865	8.18408	2.57345e-07	8953.23	101315	0.0001841
1.35697e-05	0.000330737	8.03041	2.64358e-07	8718.41	101315	0.0001841
1.38341e-05	0.000332839	7.87644	2.71671e-07	8489.43	101315	0.0001841
1.41058e-05	0.000334958	7.72211	2.79306e-07	8266.17	101315	0.0001841
1.43851e-05	0.000337093	7.56736	2.87287e-07	8048.48	101315	0.0001841
1.46724e-05	0.000339245	7.41214	2.95641e-07	7836.25	101315	0.0001841
1.4968e-05	0.000341413	7.25636	3.04398e-07	7629.35	101315	0.0001841
1.52724e-05	0.000343598	7.09994	3.13593e-07	7427.65	101315	0.0001841
1.5586e-05	0.000345799	6.94281	3.23267e-07	7231.04	101315	0.0001841
1.59092e-05	0.000348018	6.78487	3.33463e-07	7039.38	101315	0.0001841
1.62427e-05	0.000350254	6.62602	3.44235e-07	6852.57	101315	0.0001841
1.65869e-05	0.000352507	6.46613	3.55643e-07	6670.47	101315	0.0001841
1.69426e-05	0.000354778	6.30508	3.67759e-07	6492.97	101315	0.0001841
1.73103e-05	0.000357067	6.14272	3.80667e-07	6319.95	101315	0.0001841
1.7691e-05	0.000359374	5.97889	3.94467e-07	6151.3	101315	0.0001841
1.80855e-05	0.0003617	5.8134	4.09282e-07	5986.88	101315	0.0001841
1.84948e-05	0.000364045	5.64603	4.25261e-07	5826.57	101315	0.0001841
1.892e-05	0.000366409	5.47652	4.4259e-07	5670.25	101315	0.0001841
1.93626e-05	0.000368795	5.30459	4.61504e-07	5517.79	101315	0.0001841
1.98241e-05	0.000371203	5.12987	4.82305e-07	5369.03	101315	0.0001841
2.03064e-05	0.000373634	4.95195	5.05392e-07	5223.83	101315	0.0001841
2.08118e-05	0.00037609	4.77029	5.31308e-07	5082.01	101315	0.0001841
2.13431e-05	0.000378575	4.58424	5.6081e-07	4943.38	101315	0.0001841
2.19039e-05	0.000381092	4.39297	5.9501e-07	4807.69	101315	0.0001841
2.24989e-05	0.000383647	4.19534	6.35614e-07	4674.65	101315	0.0001841
2.31346e-05	0.000386248	3.98981	6.85446e-07	4543.85	101315	0.0001841
2.382e-05	0.000388909	3.77412	7.49643e-07	4414.72	101315	0.0001841
2.45696e-05	0.000391651	3.5447	8.39013e-07	4286.31	101315	0.0001841
2.54087e-05	0.00039452	3.29521	9.82591e-07	4156.92	101315	0.0001841
2.63913e-05	0.000397618	3.01179	1.31437e-06	4022.58	101315	0.0001841
2.77056e-05	0.000401335	2.64559	1.70955e-06	3868.44	101315	0.0001841
2.87708e-05	0.000403999	2.35818	1.16033e-06	3762.41	101315	0.0001841
2.97713e-05	0.000406226	2.09481	1.01392e-06	3676.54	101315	0.0001841
3.07852e-05	0.000408217	1.83352	9.36561e-07	3601.81	101315	0.0001841
3.17218e-05	0.000409823	1.5965	8.91445e-07	3542.9	101315	0.0001841
3.26132e-05	0.000411147	1.37422	8.61948e-07	3495.23	101315	0.0001841
3.34752e-05	0.00041224	1.16194	8.41291e-07	3456.48	101315	0.0001841
3.43165e-05	0.000413131	0.956859	8.26313e-07	3425.27	101315	0.0001841
3.51428e-05	0.000413839	0.757118	8.15309e-07	3400.73	101315	0.0001841
3.59581e-05	0.000414376	0.561359	8.07276e-07	3382.24	101315	0.0001841
3.67654e-05	0.000414751	0.368525	8.01594e-07	3369.41	101315	0.0001841
3.7567e-05	0.00041497	0.177749	7.97872e-07	3361.95	101315	0.0001841
3.83648e-05	0.000415037	-0.0117217	7.95874e-07	3359.7	101315	0.0001841
3.91607e-05	0.000414952	-0.200567	7.95473e-07	3362.57	101315	0.0001841
3.99562e-05	0.000414717	-0.389431	7.96632e-07	3370.57	101315	0.0001841
4.07528e-05	0.000414332	-0.578948	7.994e-07	3383.77	101315	0.0001841
4.15522e-05	0.000413793	-0.769775	8.03913e-07	3402.32	101315	0.0001841
4.23561e-05	0.000413096	-0.962614	8.10421e-07	3426.47	101315	0.0001841
4.31665e-05	0.000412237	-1.15825	8.19318e-07	3456.57	101315	0.0001841
4.39859e-05	0.000411207	-1.35761	8.3122e-07	3493.1	101315	0.0001841
4.48171e-05	0.000409993	-1.56181	8.47099e-07	3536.72	101315	0.0001841
4.56642e-05	0.000408581	-1.77229	8.68542e-07	3588.33	101315	0.0001841
4.65327e-05	0.000406947	-1.991	8.9833e-07	3649.24	101315	0.0001841
4.74311e-05	0.000405056	-2.22078	9.41847e-07	3721.35	101315	0.0001841
4.83729e-05	0.000402849	-2.46615	1.01135e-06	3807.72	101315	0.0001841
4.93842e-05	0.000400219	-2.73545	1.14404e-06	3913.92	101315	0.0001841
5.05283e-05	0.000396912	-3.04847	1.57692e-06	4052.74	101315	0.0001841
5.17578e-05	0.00039295	-3.39822	1.35835e-06	3649.18	101315	0.000177755
5.26474e-05	0.00038981	-3.66254	9.45803e-07	2623.9	101315	0.000162988
5.34382e-05	0.000386818	-3.90599	8.03406e-07	2039.92	101315	0.000152305
5.415e-05	0.000383957	-4.13244	7.17484e-07	1606.84	101315	0.000142807
5.48675e-05	0.000380908	-4.36819	6.53631e-07	1282.88	101315	0.000134258
5.55212e-05	0.00037798	-4.59009	6.03803e-07	1003.63	101315	0.000125641
5.6125e-05	0.000375145	-4.80156	5.64296e-07	790.588	101315	0.000117791
5.66893e-05	0.000372379	-5.00527	5.31528e-07	625.02	101315	0.000110539
5.72208e-05	0.000369666	-5.2029	5.03488e-07	494.522	101315	0.000103762
5.77243e-05	0.000366998	-5.39561	4.78958e-07	390.81	101315	9.73784e-05
5.82032e-05	0.000364369	-5.58427	4.57143e-07	308.007	101315	9.13315e-05
5.86604e-05	0.000361774	-5.76951	4.37495e-07	241.762	101315	8.55792e-05
5.90979e-05	0.00035921	-5.95184	4.19623e-07	188.759	101315	8.00889e-05
5.95175e-05	0.000356675	-6.13167	4.03231e-07	146.415	101315	7.48346e-05
5.99207e-05	0.000354167	-6.30933	3.88097e-07	112.688	101315	6.97949e-05
6.03088e-05	0.000351684	-6.48512	3.74046e-07	85.9389	101315	6.49521e-05
6.06829e-05	0.000349226	-6.65923	3.60993e-07	88.5083	101315	6.49521e-05
6.10439e-05	0.000346791	-6.83192	3.48752e-07	91.1479	101315	6.49521e-05
6.13926e-05	0.000344379	-7.00335	3.37234e-07	93.8598	101315	6.49521e-05
6.17298e-05	0.000341988	-7.17368	3.26366e-07	96.6461	101315	6.49521e-05
6.20562e-05	0.00033962	-7.34305	3.16085e-07	99.509	101315	6.49521e-05
6.23723e-05	0.000337272	-7.51158	3.06338e-07	102.451	101315	6.49521e-05
6.26786e-05	0.000334945	-7.67938	2.97079e-07	105.473	101315	6.49521e-05
6.29757e-05	0.000332639	-7.84655	2.88266e-07	108.578	101315	6.49521e-05
6.3264e-05	0.000330353	-8.01318	2.79865e-07	111.769	101315	6.49521e-05
6.35438e-05	0.000328088	-8.17936	2.71844e-07	115.047	101315	6.49521e-05
6.38157e-05	0.000325842	-8.34515	2.64175e-07	118.414	101315	6.49521e-05
6.40799e-05	0.000323615	-8.51064	2.56833e-07	121.873	101315	6.49521e-05
6.43367e-05	0.000321408	-8.67587	2.49798e-07	125.427	101315	6.49521e-05
6.45865e-05	0.000319221	-8.84091	2.43047e-07	129.077	101315	6.49521e-05
6.48295e-05	0.000317052	-9.00582	2.36564e-07	132.826	101315	6.49521e-05
6.50661e-05	0.000314902	-9.17064	2.30332e-07	136.677	101315	6.49521e-05
6.52964e-05	0.000312771	-9.33543	2.24336e-07	140.631	101315	6.49521e-05
6.55208e-05	0.000310658	-9.50022	2.18563e-07	144.692	101315	6.49521e-05
6.57393e-05	0.000308564	-9.66506	2.13e-07	148.861	101315	6.49521e-05
6.59523e-05	0.000306488	-9.82999	2.07636e-07	153.143	101315	6.49521e-05
6.616e-05	0.00030443	-9.99505	2.0246e-07	157.538	101315	6.49521e-05
6.63624e-05	0.000302389	-10.1603	1.97462e-07	162.051	101315	6.49521e-05
6.65599e-05	0.000300367	-10.3257	1.92634e-07	166.684	101315	6.49521e-05
6.67525e-05	0.000298362	-10.4913	1.87968e-07	171.439	101315	6.49521e-05
6.69405e-05	0.000296374	-10.6572	1.83454e-07	176.32	101315	6.49521e-05
6.71239e-05	0.000294404	-10.8233	1.79088e-07	181.329	101315	6.49521e-05
6.7303e-05	0.000292451	-10.9898	1.7486e-07	186.47	101315	6.49521e-05
6.74779e-05	0.000290515	-11.1566	1.70767e-07	191.745	101315	6.49521e-05
6.76487e-05	0.000288595	-11.3237	1.668e-07	197.159	101315	6.49521e-05
6.78155e-05	0.000286693	-11.4912	1.62956e-07	202.713	101315	6.49521e-05
6.79784e-05	0.000284807	-11.6592	1.59228e-07	208.412	101315	6.49521e-05
6.81376e-05	0.000282937	-11.8275	1.55612e-07	214.258	101315	6.49521e-05
6.82933e-05	0.000281083	-11.9963	1.52104e-07	220.255	101315	6.49521e-05
6.84454e-05	0.000279246	-12.1655	1.48698e-07	226.407	101315	6.49521e-05
6.85941e-05	0.000277424	-12.3353	1.45392e-07	232.716	101315	6.49521e-05
6.87395e-05	0.000275618	-12.5055	1.4218e-07	239.187	101315	6.49521e-05
6.88816e-05	0.000273828	-12.6762	1.3906e-07	245.824	101315	6.49521e-05
6.90207e-05	0.000272054	-12.8475	1.36027e-07	252.629	101315	6.49521e-05
6.91567e-05	0.000270294	-13.0193	1.3308e-07	259.607	101315	6.49521e-05
6.92898e-05	0.00026855	-13.1916	1.30214e-07	266.762	101315	6.49521e-05
6.942e-05	0.000266821	-13.3646	1.27426e-07	274.098	101315	6.49521e-05
6.95474e-05	0.000265107	-13.5381	1.24714e-07	281.618	101315	6.49521e-05
6.96722e-05	0.000263408	-13.7123	1.22076e-07	289.327	101315	6.49521e-05
6.97942e-05	0.000261724	-13.887	1.19507e-07	297.229	101315	6.49521e-05
6.99137e-05	0.000260054	-14.0624	1.17007e-07	305.329	101315	6.49521e-05
7.00307e-05	0.000258398	-14.2385	1.14573e-07	313.63	101315	6.49521e-05
7.01453e-05	0.000256756	-14.4152	1.12202e-07	322.138	101315	6.49521e-05
7.02575e-05	0.000255129	-14.5925	1.09892e-07	330.856	101315	6.49521e-05
7.03674e-05	0.000253516	-14.7706	1.07642e-07	339.79	101315	6.49521e-05
7.04751e-05	0.000251916	-14.9493	1.05449e-07	348.944	101315	6.49521e-05
7.05805e-05	0.00025033	-15.1287	1.03312e-07	358.323	101315	6.49521e-05
7.06838e-05	0.000248758	-15.3089	1.01229e-07	367.931	101315	6.49521e-05
7.0785e-05	0.000247199	-15.4898	9.91978e-08	377.775	101315	6.49521e-05
7.08842e-05	0.000245654	-15.6714	9.7217e-08	387.858	101315	6.49521e-05
7.09815e-05	0.000244122	-15.8537	9.52851e-08	398.186	101315	6.49521e-05
7.10767e-05	0.000242602	-16.0369	9.34006e-08	408.765	101315	6.49521e-05
7.11701e-05	0.000241096	-16.2207	9.1562e-08	419.6	101315	6.49521e-05
7.12617e-05	0.000239602	-16.4054	8.97679e-08	430.696	101315	6.49521e-05
7.13515e-05	0.000238121	-16.5908	8.8017e-08	442.059	101315	6.49521e-05
7.14395e-05	0.000236653	-16.777	8.6308e-08	453.694	101315	6.49521e-05
7.15258e-05	0.000235197	-16.9641	8.46396e-08	465.608	101315	6.49521e-05
7.16104e-05	0.000233753	-17.1519	8.30108e-08	477.806	101315	6.49521e-05
7.16934e-05	0.000232321	-17.3406	8.14202e-08	490.295	101315	6.49521e-05
7.17749e-05	0.000230902	-17.5301	7.98669e-08	503.08	101315	6.49521e-05
7.18547e-05	0.000229494	-17.7204	7.83497e-08	516.167	101315	6.49521e-05
7.19331e-05	0.000228098	-17.9115	7.68676e-08	529.564	101315	6.49521e-05
7.201e-05	0.000226714	-18.1036	7.54196e-08	543.277	101315	6.49521e-05
7.20854e-05	0.000225342	-18.2964	7.40048e-08	557.312	101315	6.49521e-05
7.21594e-05	0.00022398	-18.4902	7.26222e-08	571.675	101315	6.49521e-05
7.2232e-05	0.000222631	-18.6848	7.12709e-08	586.375	101315	6.49521e-05
7.23033e-05	0.000221292	-18.8803	6.99502e-08	601.418	101315	6.49521e-05
7.23732e-05	0.000219964	-19.0767	6.8659e-08	616.81	101315	6.49521e-05
7.24419e-05	0.000218648	-19.274	6.73968e-08	632.56	101315	6.49521e-05
7.25093e-05	0.000217342	-19.4721	6.61625e-08	648.674	101315	6.49521e-05
7.25754e-05	0.000216047	-19.6712	6.49556e-08	665.16	101315	6.49521e-05
7.26404e-05	0.000214763	-19.8713	6.37753e-08	682.026	101315	6.49521e-05
7.27042e-05	0.000213489	-20.0722	6.26208e-08	699.279	101315	6.49521e-05
7.27668e-05	0.000212226	-20.2741	6.14915e-08	716.928	101315	6.49521e-05
7.28283e-05	0.000210973	-20.4769	6.03868e-08	734.981	101315	6.49521e-05
7.28887e-05	0.000209731	-20.6806	5.93059e-08	753.445	101315	6.49521e-05
7.2948e-05	0.000208498	-20.8853	5.82483e-08	772.33	101315	6.49521e-05
7.30062e-05	0.000207276	-21.091	5.72134e-08	791.643	101315	6.49521e-05
7.30634e-05	0.000206063	-21.2976	5.62006e-08	811.393	101315	6.49521e-05
7.31196e-05	0.00020486	-21.5052	5.52093e-08	831.589	101315	6.49521e-05
7.31748e-05	0.000203667	-21.7138	5.4239e-08	852.241	101315	6.49521e-05
7.32291e-05	0.000202484	-21.9233	5.32891e-08	873.357	101315	6.49521e-05
7.32824e-05	0.00020131	-22.1339	5.23591e-08	894.947	101315	6.49521e-05
7.33347e-05	0.000200146	-22.3454	5.14487e-08	917.019	101315	6.49521e-05
7.33862e-05	0.000198991	-22.558	5.05571e-08	939.585	101315	6.49521e-05
7.34367e-05	0.000197845	-22.7715	4.96841e-08	962.653	101315	6.49521e-05
7.34864e-05	0.000196708	-22.986	4.8829e-08	986.233	101315	6.49521e-05
7.35353e-05	0.00019558	-23.2016	4.79916e-08	1010.34	101315	6.49521e-05
7.35832e-05	0.000194462	-23.4182	4.71713e-08	1034.97	101315	6.49521e-05
7.36304e-05	0.000193352	-23.6358	4.63678e-08	1060.15	101315	6.49521e-05
7.36768e-05	0.000192251	-23.8545	4.55806e-08	1085.89	101315	6.49521e-05
7.37224e-05	0.000191159	-24.0742	4.48094e-08	1112.19	101315	6.49521e-05
7.37672e-05	0.000190075	-24.2949	4.40537e-08	1139.06	101315	6.49521e-05
7.38112e-05	0.000189	-24.5167	4.33132e-08	1166.53	101315	6.49521e-05
7.38545e-05	0.000187933	-24.7396	4.25876e-08	1194.59	101315	6.49521e-05
7.38971e-05	0.000186875	-24.9635	4.18764e-08	1223.26	101315	6.49521e-05
7.3939e-05	0.000185825	-25.1885	4.11794e-08	1252.56	101315	6.49521e-05
7.39802e-05	0.000184783	-25.4145	4.04962e-08	1282.49	101315	6.49521e-05
7.40207e-05	0.000183749	-25.6416	3.98264e-08	1313.07	101315	6.49521e-05
7.40605e-05	0.000182723	-25.8698	3.91699e-08	1344.3	101315	6.49521e-05
7.40997e-05	0.000181705	-26.0991	3.85262e-08	1376.21	101315	6.49521e-05
7.41382e-05	0.000180696	-26.3295	3.78951e-08	1408.81	101315	6.49521e-05
7.41761e-05	0.000179693	-26.561	3.72763e-08	1442.1	101315	6.49521e-05
7.42134e-05	0.000178699	-26.7936	3.66694e-08	1476.11	101315	6.49521e-05
7.425e-05	0.000177712	-27.0273	3.60744e-08	1510.84	101315	6.49521e-05
7.42861e-05	0.000176733	-27.2621	3.54907e-08	1546.31	101315	6.49521e-05
7.43216e-05	0.000175761	-27.4981	3.49183e-08	1582.54	101315	6.49521e-05
7.43565e-05	0.000174797	-27.7351	3.43569e-08	1619.53	101315	6.49521e-05
7.43909e-05	0.00017384	-27.9733	3.38061e-08	1657.31	101315	6.49521e-05
7.44247e-05	0.00017289	-28.2126	3.32658e-08	1695.88	101315	6.49521e-05
7.4458e-05	0.000171948	-28.4531	3.27358e-08	1735.27	101315	6.49521e-05
7.44907e-05	0.000171012	-28.6947	3.22157e-08	1775.48	101315	6.49521e-05
7.45229e-05	0.000170084	-28.9374	3.17055e-08	1816.54	101315	6.49521e-05
7.45546e-05	0.000169163	-29.1813	3.12048e-08	1858.45	101315	6.49521e-05
7.45858e-05	0.000168248	-29.4264	3.07135e-08	1901.25	101315	6.49521e-05
7.46165e-05	0.000167341	-29.6726	3.02314e-08	1944.93	101315	6.49521e-05
7.46468e-05	0.00016644	-29.92	2.97582e-08	1989.52	101315	6.49521e-05
7.46765e-05	0.000165546	-30.1686	2.92938e-08	2035.04	101315	6.49521e-05
7.47058e-05	0.000164659	-30.4183	2.88379e-08	2081.5	101315	6.49521e-05
7.47347e-05	0.000163778	-30.6692	2.83905e-08	2128.93	101315	6.49521e-05
7.4763e-05	0.000162904	-30.9213	2.79512e-08	2177.33	101315	6.49521e-05
7.4791e-05	0.000162036	-31.1746	2.752e-08	2226.73	101315	6.49521e-05
7.48185e-05	0.000161174	-31.4291	2.70967e-08	2277.14	101315	6.49521e-05
7.48456e-05	0.000160319	-31.6848	2.6681e-08	2328.59	101315	6.49521e-05
7.48723e-05	0.00015947	-31.9417	2.62729e-08	2381.09	101315	6.49521e-05
7.48986e-05	0.000158628	-32.1998	2.58722e-08	2434.66	101315	6.49521e-05
7.49244e-05	0.000157791	-32.4591	2.54786e-08	2489.33	101315	6.49521e-05
7.49499e-05	0.000156961	-32.7196	2.50922e-08	2545.1	101315	6.49521e-05
7.4975e-05	0.000156137	-32.9813	2.47127e-08	2602.01	101315	6.49521e-05
7.49997e-05	0.000155319	-33.2443	2.43399e-08	2660.08	101315	6.49521e-05
7.50241e-05	0.000154506	-33.5085	2.39738e-08	2719.32	101315	6.49521e-05
7.5048e-05	0.0001537	-33.774	2.36142e-08	2779.75	101315	6.49521e-05
7.50716e-05	0.000152899	-34.0407	2.3261e-08	2841.4	101315	6.49521e-05
