#   Rstart=2e-05m
#   RdotStart=0m/s
#   Rn=0.0001841m
#   deltaT=1e-11s
#   Tstart=0s
#   Tend=0.000115s
#   patm=101315Pa
#   pac=0Pa
#   f=26120Hz
#   mu=0.001002Pa s
#   sigma=0.0725Pa m (I think)
#   BTait=3.05e+07Pa
#   nTait=7.15no unit
#   kappa=1.4
#   pv=0Pa
#   rho0=998.206kg/m³
#   SpecGasConst=287J/molK
#   TempRef=293.15deg Celsius.
#   T0=0.01
#   Rn26.4e-05m#   t15e-05s#   t26e-05s# 
#t[s]	r[m]	v[m/s]	dT [s]	pBubble[Pa]	p_ac[Pa]	Rn
7.68149e-05	5.19119e-05	-147.422	6.33988e-09	612391	101315	7.93333e-05
7.68213e-05	5.09669e-05	-150.732	6.06868e-09	661516	101315	7.93333e-05
7.68273e-05	5.00421e-05	-154.088	5.81112e-09	714402	101315	7.93333e-05
7.68332e-05	4.91369e-05	-157.489	5.56642e-09	771330	101315	7.93333e-05
7.68387e-05	4.82507e-05	-160.934	5.33385e-09	832598	101315	7.93333e-05
7.68441e-05	4.73831e-05	-164.425	5.11272e-09	898531	101315	7.93333e-05
7.68492e-05	4.65335e-05	-167.959	4.90239e-09	969473	101315	7.93333e-05
7.68541e-05	4.57014e-05	-171.538	4.70227e-09	1.0458e+06	101315	7.93333e-05
7.68588e-05	4.48863e-05	-175.161	4.51179e-09	1.1279e+06	101315	7.93333e-05
7.68633e-05	4.40878e-05	-178.828	4.33042e-09	1.21622e+06	101315	7.93333e-05
7.68676e-05	4.33055e-05	-182.537	4.15768e-09	1.31121e+06	101315	7.93333e-05
7.68718e-05	4.25388e-05	-186.29	3.99308e-09	1.41336e+06	101315	7.93333e-05
7.68758e-05	4.17874e-05	-190.085	3.83621e-09	1.52321e+06	101315	7.93333e-05
7.68796e-05	4.10509e-05	-193.921	3.68665e-09	1.64133e+06	101315	7.93333e-05
7.68833e-05	4.03289e-05	-197.798	3.54402e-09	1.76832e+06	101315	7.93333e-05
7.68868e-05	3.9621e-05	-201.716	3.40796e-09	1.90486e+06	101315	7.93333e-05
7.68902e-05	3.89269e-05	-205.673	3.27812e-09	2.05164e+06	101315	7.93333e-05
7.68935e-05	3.82462e-05	-209.668	3.15419e-09	2.20943e+06	101315	7.93333e-05
7.68967e-05	3.75785e-05	-213.701	3.03588e-09	2.37905e+06	101315	7.93333e-05
7.68997e-05	3.69236e-05	-217.771	2.92289e-09	2.56137e+06	101315	7.93333e-05
7.69026e-05	3.62812e-05	-221.876	2.81496e-09	2.75734e+06	101315	7.93333e-05
7.69054e-05	3.56508e-05	-226.015	2.71184e-09	2.96797e+06	101315	7.93333e-05
7.69082e-05	3.50323e-05	-230.186	2.6133e-09	3.19436e+06	101315	7.93333e-05
7.69108e-05	3.44253e-05	-234.389	2.51911e-09	3.43768e+06	101315	7.93333e-05
7.69133e-05	3.38296e-05	-238.621	2.42906e-09	3.69919e+06	101315	7.93333e-05
7.69157e-05	3.32448e-05	-242.881	2.34296e-09	3.98027e+06	101315	7.93333e-05
7.69181e-05	3.26707e-05	-247.167	2.26062e-09	4.28236e+06	101315	7.93333e-05
7.69203e-05	3.21072e-05	-251.477	2.18186e-09	4.60706e+06	101315	7.93333e-05
7.69225e-05	3.15538e-05	-255.809	2.10652e-09	4.95605e+06	101315	7.93333e-05
7.69246e-05	3.10103e-05	-260.161	2.03442e-09	5.33118e+06	101315	7.93333e-05
7.69266e-05	3.04767e-05	-264.53	1.96544e-09	5.73441e+06	101315	7.93333e-05
7.69286e-05	2.99525e-05	-268.914	1.89941e-09	6.16787e+06	101315	7.93333e-05
7.69305e-05	2.94375e-05	-273.31	1.83621e-09	6.63385e+06	101315	7.93333e-05
7.69323e-05	2.89317e-05	-277.715	1.7757e-09	7.13483e+06	101315	7.93333e-05
7.69341e-05	2.84346e-05	-282.125	1.71776e-09	7.67347e+06	101315	7.93333e-05
7.69358e-05	2.79462e-05	-286.539	1.66227e-09	8.25266e+06	101315	7.93333e-05
7.69375e-05	2.74663e-05	-290.952	1.60911e-09	8.87549e+06	101315	7.93333e-05
7.69391e-05	2.69946e-05	-295.36	1.55816e-09	9.54531e+06	101315	7.93333e-05
7.69407e-05	2.65309e-05	-299.76	1.50932e-09	1.02657e+07	101315	7.93333e-05
7.69422e-05	2.60752e-05	-304.147	1.46249e-09	1.10406e+07	101315	7.93333e-05
7.69436e-05	2.56272e-05	-308.516	1.41754e-09	1.18742e+07	101315	7.93333e-05
7.69451e-05	2.51868e-05	-312.864	1.37438e-09	1.27709e+07	101315	7.93333e-05
7.69464e-05	2.47539e-05	-317.183	1.33291e-09	1.37357e+07	101315	7.93333e-05
7.69478e-05	2.43283e-05	-321.47	1.29302e-09	1.47736e+07	101315	7.93333e-05
7.69491e-05	2.39098e-05	-325.718	1.25461e-09	1.58902e+07	101315	7.93333e-05
7.69503e-05	2.34986e-05	-329.92	1.21757e-09	1.70914e+07	101315	7.93333e-05
7.69515e-05	2.30944e-05	-334.07	1.1818e-09	1.83834e+07	101315	7.93333e-05
7.69527e-05	2.26971e-05	-338.159	1.1472e-09	1.9773e+07	101315	7.93333e-05
7.69539e-05	2.23069e-05	-342.181	1.11367e-09	2.1267e+07	101315	7.93333e-05
7.6955e-05	2.19236e-05	-346.126	1.0811e-09	2.28728e+07	101315	7.93333e-05
7.69561e-05	2.15474e-05	-349.986	1.0494e-09	2.45978e+07	101315	7.93333e-05
7.69571e-05	2.11781e-05	-353.75	1.01848e-09	2.645e+07	101315	7.93333e-05
7.69581e-05	2.0816e-05	-357.41	9.8825e-10	2.84372e+07	101315	7.93333e-05
7.69591e-05	2.0461e-05	-360.955	9.58634e-10	3.05674e+07	101315	7.93333e-05
7.69601e-05	2.01133e-05	-364.373	9.29565e-10	3.28487e+07	101315	7.93333e-05
7.6961e-05	1.97731e-05	-367.654	9.00988e-10	3.52889e+07	101315	7.93333e-05
7.69619e-05	1.94404e-05	-370.787	8.72866e-10	3.78954e+07	101315	7.93333e-05
7.69628e-05	1.91155e-05	-373.761	8.45173e-10	4.06756e+07	101315	7.93333e-05
7.69636e-05	1.87984e-05	-376.564	8.17904e-10	4.36359e+07	101315	7.93333e-05
7.69644e-05	1.84893e-05	-379.188	7.91067e-10	4.67825e+07	101315	7.93333e-05
7.69652e-05	1.81884e-05	-381.622	7.64685e-10	5.01205e+07	101315	7.93333e-05
7.6966e-05	1.78957e-05	-383.856	7.38795e-10	5.36545e+07	101315	7.93333e-05
7.69667e-05	1.76114e-05	-385.884	7.13441e-10	5.7388e+07	101315	7.93333e-05
7.69674e-05	1.73354e-05	-387.698	6.88674e-10	6.13239e+07	101315	7.93333e-05
7.69681e-05	1.70678e-05	-389.292	6.64547e-10	6.54638e+07	101315	7.93333e-05
7.69688e-05	1.68087e-05	-390.662	6.41109e-10	6.98089e+07	101315	7.93333e-05
7.69694e-05	1.65578e-05	-391.803	6.18407e-10	7.43594e+07	101315	7.93333e-05
7.69701e-05	1.63153e-05	-392.714	5.96481e-10	7.91147e+07	101315	7.93333e-05
7.69707e-05	1.60808e-05	-393.392	5.7536e-10	8.40736e+07	101315	7.93333e-05
7.69712e-05	1.58543e-05	-393.838	5.55067e-10	8.92343e+07	101315	7.93333e-05
7.69718e-05	1.56356e-05	-394.05	5.35614e-10	9.45944e+07	101315	7.93333e-05
7.69723e-05	1.54246e-05	-394.031	5.17005e-10	1.00151e+08	101315	7.93333e-05
7.69728e-05	1.52209e-05	-393.781	4.99234e-10	1.05901e+08	101315	7.93333e-05
7.69733e-05	1.50244e-05	-393.303	4.82289e-10	1.1184e+08	101315	7.93333e-05
7.69738e-05	1.48349e-05	-392.599	4.66154e-10	1.17965e+08	101315	7.93333e-05
7.69743e-05	1.46521e-05	-391.672	4.50806e-10	1.24271e+08	101315	7.93333e-05
7.69747e-05	1.44758e-05	-390.525	4.3622e-10	1.30754e+08	101315	7.93333e-05
7.69752e-05	1.43057e-05	-389.162	4.22366e-10	1.37408e+08	101315	7.93333e-05
7.69756e-05	1.41417e-05	-387.585	4.09215e-10	1.44227e+08	101315	7.93333e-05
7.6976e-05	1.39834e-05	-385.799	3.96735e-10	1.51208e+08	101315	7.93333e-05
7.69764e-05	1.38308e-05	-383.806	3.84896e-10	1.58343e+08	101315	7.93333e-05
7.69768e-05	1.36834e-05	-381.612	3.73666e-10	1.65627e+08	101315	7.93333e-05
7.69772e-05	1.35413e-05	-379.22	3.63015e-10	1.73053e+08	101315	7.93333e-05
7.69775e-05	1.34041e-05	-376.632	3.52912e-10	1.80616e+08	101315	7.93333e-05
7.69779e-05	1.32716e-05	-373.855	3.43328e-10	1.88307e+08	101315	7.93333e-05
7.69782e-05	1.31438e-05	-370.89	3.34237e-10	1.96121e+08	101315	7.93333e-05
7.69786e-05	1.30203e-05	-367.742	3.25612e-10	2.0405e+08	101315	7.93333e-05
7.69789e-05	1.29011e-05	-364.414	3.17427e-10	2.12086e+08	101315	7.93333e-05
7.69792e-05	1.2786e-05	-360.911	3.09659e-10	2.20223e+08	101315	7.93333e-05
7.69795e-05	1.26748e-05	-357.236	3.02285e-10	2.28452e+08	101315	7.93333e-05
7.69798e-05	1.25674e-05	-353.393	2.95285e-10	2.36766e+08	101315	7.93333e-05
7.69801e-05	1.24636e-05	-349.385	2.88639e-10	2.45156e+08	101315	7.93333e-05
7.69804e-05	1.23634e-05	-345.216	2.82328e-10	2.53614e+08	101315	7.93333e-05
7.69807e-05	1.22665e-05	-340.89	2.76334e-10	2.62132e+08	101315	7.93333e-05
7.69809e-05	1.21729e-05	-336.41	2.70641e-10	2.70701e+08	101315	7.93333e-05
7.69812e-05	1.20825e-05	-331.779	2.65235e-10	2.79312e+08	101315	7.93333e-05
7.69815e-05	1.19951e-05	-327.002	2.601e-10	2.87957e+08	101315	7.93333e-05
7.69817e-05	1.19107e-05	-322.081	2.55224e-10	2.96627e+08	101315	7.93333e-05
7.6982e-05	1.18292e-05	-317.02	2.50594e-10	3.05312e+08	101315	7.93333e-05
7.69823e-05	1.17504e-05	-311.823	2.46198e-10	3.14004e+08	101315	7.93333e-05
7.69825e-05	1.16743e-05	-306.492	2.42026e-10	3.22693e+08	101315	7.93333e-05
7.69827e-05	1.16007e-05	-301.031	2.38068e-10	3.3137e+08	101315	7.93333e-05
7.6983e-05	1.15297e-05	-295.443	2.34313e-10	3.40026e+08	101315	7.93333e-05
7.69832e-05	1.14612e-05	-289.732	2.30754e-10	3.48651e+08	101315	7.93333e-05
7.69834e-05	1.1395e-05	-283.9	2.27383e-10	3.57236e+08	101315	7.93333e-05
7.69837e-05	1.13311e-05	-277.952	2.24191e-10	3.65771e+08	101315	7.93333e-05
7.69839e-05	1.12695e-05	-271.889	2.21172e-10	3.74247e+08	101315	7.93333e-05
7.69841e-05	1.121e-05	-265.716	2.1832e-10	3.82655e+08	101315	7.93333e-05
7.69843e-05	1.11527e-05	-259.434	2.15627e-10	3.90985e+08	101315	7.93333e-05
7.69845e-05	1.10974e-05	-253.048	2.1309e-10	3.99226e+08	101315	7.93333e-05
7.69848e-05	1.10442e-05	-246.561	2.10702e-10	4.07371e+08	101315	7.93333e-05
7.6985e-05	1.09929e-05	-239.975	2.0846e-10	4.15409e+08	101315	7.93333e-05
7.69852e-05	1.09436e-05	-233.293	2.06359e-10	4.23331e+08	101315	7.93333e-05
7.69854e-05	1.08961e-05	-226.518	2.04394e-10	4.31127e+08	101315	7.93333e-05
7.69856e-05	1.08505e-05	-219.654	2.02563e-10	4.38788e+08	101315	7.93333e-05
7.69858e-05	1.08068e-05	-212.702	2.00862e-10	4.46304e+08	101315	7.93333e-05
7.6986e-05	1.07647e-05	-205.667	1.9929e-10	4.53667e+08	101315	7.93333e-05
7.69862e-05	1.07245e-05	-198.55	1.97842e-10	4.60867e+08	101315	7.93333e-05
7.69864e-05	1.06859e-05	-191.355	1.96517e-10	4.67894e+08	101315	7.93333e-05
7.69866e-05	1.0649e-05	-184.084	1.95314e-10	4.7474e+08	101315	7.93333e-05
7.69868e-05	1.06138e-05	-176.741	1.94231e-10	4.81395e+08	101315	7.93333e-05
7.6987e-05	1.05801e-05	-169.327	1.93266e-10	4.87851e+08	101315	7.93333e-05
7.69872e-05	1.05481e-05	-161.846	1.9242e-10	4.94098e+08	101315	7.93333e-05
7.69874e-05	1.05177e-05	-154.3	1.91692e-10	5.00127e+08	101315	7.93333e-05
7.69876e-05	1.04889e-05	-146.692	1.91081e-10	5.05931e+08	101315	7.93333e-05
7.69877e-05	1.04616e-05	-139.025	1.90588e-10	5.11499e+08	101315	7.93333e-05
7.69879e-05	1.04358e-05	-131.3	1.90215e-10	5.16823e+08	101315	7.93333e-05
7.69881e-05	1.04116e-05	-123.522	1.89961e-10	5.21895e+08	101315	7.93333e-05
7.69883e-05	1.03889e-05	-115.692	1.89828e-10	5.26705e+08	101315	7.93333e-05
7.69885e-05	1.03676e-05	-107.813	1.8982e-10	5.31247e+08	101315	7.93333e-05
7.69887e-05	1.03479e-05	-99.8867	1.89937e-10	5.3551e+08	101315	7.93333e-05
7.69889e-05	1.03297e-05	-91.9166	1.90183e-10	5.39488e+08	101315	7.93333e-05
7.69891e-05	1.0313e-05	-83.9047	1.90562e-10	5.43171e+08	101315	7.93333e-05
7.69893e-05	1.02978e-05	-75.8536	1.91078e-10	5.46551e+08	101315	7.93333e-05
7.69895e-05	1.0284e-05	-67.7655	1.91736e-10	5.4962e+08	101315	7.93333e-05
7.69897e-05	1.02718e-05	-59.6429	1.92541e-10	5.52371e+08	101315	7.93333e-05
7.69898e-05	1.02611e-05	-51.4879	1.93501e-10	5.54793e+08	101315	7.93333e-05
7.699e-05	1.0252e-05	-43.303	1.94622e-10	5.56881e+08	101315	7.93333e-05
7.69902e-05	1.02443e-05	-35.0903	1.95914e-10	5.58624e+08	101315	7.93333e-05
7.69904e-05	1.02383e-05	-26.8519	1.97387e-10	5.60016e+08	101315	7.93333e-05
7.69906e-05	1.02338e-05	-18.5901	1.99052e-10	5.61047e+08	101315	7.93333e-05
7.69908e-05	1.02309e-05	-10.3067	2.00922e-10	5.6171e+08	101315	7.93333e-05
7.6991e-05	1.02297e-05	-2.00393	2.03013e-10	5.61995e+08	101315	7.93333e-05
7.69912e-05	1.02301e-05	6.31648	2.05342e-10	5.61894e+08	101315	7.93333e-05
7.69914e-05	1.02323e-05	14.6527	2.0793e-10	5.61397e+08	101315	7.93333e-05
7.69916e-05	1.02362e-05	23.0031	2.10801e-10	5.60495e+08	101315	7.93333e-05
7.69919e-05	1.02419e-05	31.3661	2.13982e-10	5.59179e+08	101315	7.93333e-05
7.69921e-05	1.02495e-05	39.7404	2.17507e-10	5.57437e+08	101315	7.93333e-05
7.69923e-05	1.02591e-05	48.1248	2.21414e-10	5.55259e+08	101315	7.93333e-05
7.69925e-05	1.02707e-05	56.5184	2.2575e-10	5.52633e+08	101315	7.93333e-05
7.69927e-05	1.02844e-05	64.9206	2.30572e-10	5.49545e+08	101315	7.93333e-05
7.6993e-05	1.03003e-05	73.3313	2.35949e-10	5.45982e+08	101315	7.93333e-05
7.69932e-05	1.03186e-05	81.7507	2.41966e-10	5.41927e+08	101315	7.93333e-05
7.69934e-05	1.03394e-05	90.1798	2.4873e-10	5.37361e+08	101315	7.93333e-05
7.69937e-05	1.03629e-05	98.6204	2.56378e-10	5.32265e+08	101315	7.93333e-05
7.69939e-05	1.03893e-05	107.075	2.65086e-10	5.26613e+08	101315	7.93333e-05
7.69942e-05	1.04188e-05	115.549	2.75092e-10	5.20376e+08	101315	7.93333e-05
7.69945e-05	1.04518e-05	124.048	2.86718e-10	5.13518e+08	101315	7.93333e-05
7.69948e-05	1.04886e-05	132.581	3.00425e-10	5.05994e+08	101315	7.93333e-05
7.69951e-05	1.05297e-05	141.163	3.16893e-10	4.97744e+08	101315	7.93333e-05
7.69954e-05	1.05758e-05	149.814	3.37192e-10	4.88692e+08	101315	7.93333e-05
7.69957e-05	1.06278e-05	158.568	3.63133e-10	4.78727e+08	101315	7.93333e-05
7.69961e-05	1.0687e-05	167.476	3.98137e-10	4.67685e+08	101315	7.93333e-05
7.69965e-05	1.07555e-05	176.63	4.49863e-10	4.55298e+08	101315	7.93333e-05
7.69969e-05	1.08372e-05	186.22	5.41525e-10	4.41064e+08	101315	7.93333e-05
7.69975e-05	1.09409e-05	196.733	8.34357e-10	4.23763e+08	101315	7.93333e-05
7.69982e-05	1.1077e-05	208.275	7.22494e-10	4.02331e+08	101315	7.93333e-05
7.69987e-05	1.11933e-05	216.534	5.64427e-10	3.85059e+08	101315	7.93333e-05
7.69993e-05	1.13177e-05	224.037	5.11971e-10	3.67595e+08	101315	7.93333e-05
7.69998e-05	1.14339e-05	230.014	4.89123e-10	3.5215e+08	101315	7.93333e-05
7.70003e-05	1.15477e-05	235.04	4.78727e-10	3.37807e+08	101315	7.93333e-05
7.70007e-05	1.16613e-05	239.358	4.75027e-10	3.24203e+08	101315	7.93333e-05
7.70012e-05	1.17759e-05	243.097	4.75782e-10	3.11155e+08	101315	7.93333e-05
7.70017e-05	1.18923e-05	246.34	4.79935e-10	2.98557e+08	101315	7.93333e-05
7.70022e-05	1.20113e-05	249.141	4.86967e-10	2.86338e+08	101315	7.93333e-05
7.70027e-05	1.21332e-05	251.541	4.96652e-10	2.74446e+08	101315	7.93333e-05
7.70032e-05	1.22586e-05	253.567	5.08958e-10	2.62842e+08	101315	7.93333e-05
7.70037e-05	1.23881e-05	255.243	5.24006e-10	2.51493e+08	101315	7.93333e-05
7.70042e-05	1.25223e-05	256.584	5.42073e-10	2.40373e+08	101315	7.93333e-05
7.70047e-05	1.26616e-05	257.601	5.63611e-10	2.29454e+08	101315	7.93333e-05
7.70053e-05	1.2807e-05	258.3	5.89307e-10	2.1871e+08	101315	7.93333e-05
7.70059e-05	1.29594e-05	258.685	6.202e-10	2.08112e+08	101315	7.93333e-05
7.70065e-05	1.31199e-05	258.752	6.57891e-10	1.97629e+08	101315	7.93333e-05
7.70072e-05	1.329e-05	258.492	7.04976e-10	1.87217e+08	101315	7.93333e-05
7.70079e-05	1.34721e-05	257.885	7.65996e-10	1.76819e+08	101315	7.93333e-05
7.70086e-05	1.36692e-05	256.9	8.49887e-10	1.66351e+08	101315	7.93333e-05
7.70095e-05	1.3887e-05	255.475	9.77936e-10	1.55667e+08	101315	7.93333e-05
7.70105e-05	1.41359e-05	253.485	1.22346e-09	1.44476e+08	101315	7.93333e-05
7.70117e-05	1.44443e-05	250.587	2.66668e-09	1.31956e+08	101315	7.93333e-05
7.70129e-05	1.47561e-05	247.278	1.39234e-09	1.20635e+08	101315	7.93333e-05
7.70141e-05	1.50355e-05	244.065	1.14893e-09	1.11494e+08	101315	7.93333e-05
7.70152e-05	1.5314e-05	240.686	1.05794e-09	1.03223e+08	101315	7.93333e-05
7.70163e-05	1.5567e-05	237.501	1.01333e-09	9.6359e+07	101315	7.93333e-05
7.70173e-05	1.58061e-05	234.415	9.91152e-10	9.03834e+07	101315	7.93333e-05
7.70183e-05	1.60369e-05	231.385	9.8056e-10	8.50437e+07	101315	7.93333e-05
7.70193e-05	1.62624e-05	228.394	9.77169e-10	8.02013e+07	101315	7.93333e-05
7.70202e-05	1.64841e-05	225.432	9.78787e-10	7.57669e+07	101315	7.93333e-05
7.70212e-05	1.67033e-05	222.493	9.84171e-10	7.16775e+07	101315	7.93333e-05
7.70222e-05	1.69208e-05	219.576	9.92552e-10	6.78861e+07	101315	7.93333e-05
7.70232e-05	1.71373e-05	216.679	1.00343e-09	6.43563e+07	101315	7.93333e-05
7.70242e-05	1.73533e-05	213.8	1.01648e-09	6.10586e+07	101315	7.93333e-05
7.70252e-05	1.75692e-05	210.94	1.03145e-09	5.79691e+07	101315	7.93333e-05
7.70263e-05	1.77853e-05	208.098	1.0482e-09	5.50678e+07	101315	7.93333e-05
7.70273e-05	1.80019e-05	205.274	1.06662e-09	5.23375e+07	101315	7.93333e-05
7.70284e-05	1.82194e-05	202.468	1.08662e-09	4.97637e+07	101315	7.93333e-05
7.70295e-05	1.84378e-05	199.68	1.10816e-09	4.73335e+07	101315	7.93333e-05
7.70306e-05	1.86576e-05	196.911	1.13122e-09	4.50359e+07	101315	7.93333e-05
7.70317e-05	1.88788e-05	194.16	1.15578e-09	4.2861e+07	101315	7.93333e-05
7.70328e-05	1.91016e-05	191.428	1.18184e-09	4.08e+07	101315	7.93333e-05
7.7034e-05	1.93262e-05	188.715	1.20943e-09	3.8845e+07	101315	7.93333e-05
7.70352e-05	1.95528e-05	186.021	1.23857e-09	3.6989e+07	101315	7.93333e-05
7.70365e-05	1.97815e-05	183.347	1.26928e-09	3.52256e+07	101315	7.93333e-05
7.70377e-05	2.00126e-05	180.691	1.30162e-09	3.3549e+07	101315	7.93333e-05
7.7039e-05	2.0246e-05	178.056	1.33562e-09	3.19538e+07	101315	7.93333e-05
7.70404e-05	2.04821e-05	175.44	1.37135e-09	3.04354e+07	101315	7.93333e-05
7.70418e-05	2.07209e-05	172.843	1.40887e-09	2.89891e+07	101315	7.93333e-05
7.70432e-05	2.09626e-05	170.267	1.44824e-09	2.7611e+07	101315	7.93333e-05
7.70446e-05	2.12073e-05	167.711	1.48953e-09	2.62973e+07	101315	7.93333e-05
7.70461e-05	2.14552e-05	165.174	1.53284e-09	2.50445e+07	101315	7.93333e-05
7.70476e-05	2.17065e-05	162.658	1.57823e-09	2.38494e+07	101315	7.93333e-05
7.70492e-05	2.19612e-05	160.162	1.62582e-09	2.27089e+07	101315	7.93333e-05
7.70508e-05	2.22196e-05	157.686	1.67569e-09	2.16203e+07	101315	7.93333e-05
7.70525e-05	2.24817e-05	155.23	1.72796e-09	2.0581e+07	101315	7.93333e-05
7.70542e-05	2.27478e-05	152.794	1.78273e-09	1.95886e+07	101315	7.93333e-05
7.7056e-05	2.30181e-05	150.379	1.84013e-09	1.86407e+07	101315	7.93333e-05
7.70579e-05	2.32926e-05	147.984	1.90028e-09	1.77353e+07	101315	7.93333e-05
7.70598e-05	2.35715e-05	145.609	1.96332e-09	1.68704e+07	101315	7.93333e-05
7.70617e-05	2.38551e-05	143.254	2.02939e-09	1.6044e+07	101315	7.93333e-05
7.70638e-05	2.41434e-05	140.92	2.09865e-09	1.52545e+07	101315	7.93333e-05
7.70659e-05	2.44367e-05	138.606	2.17126e-09	1.45002e+07	101315	7.93333e-05
7.7068e-05	2.47351e-05	136.312	2.24738e-09	1.37795e+07	101315	7.93333e-05
7.70703e-05	2.50389e-05	134.038	2.3272e-09	1.30908e+07	101315	7.93333e-05
7.70726e-05	2.53482e-05	131.785	2.41092e-09	1.2433e+07	101315	7.93333e-05
7.7075e-05	2.56632e-05	129.552	2.49872e-09	1.18045e+07	101315	7.93333e-05
7.70775e-05	2.59841e-05	127.339	2.59083e-09	1.12041e+07	101315	7.93333e-05
7.70801e-05	2.63112e-05	125.146	2.68747e-09	1.06307e+07	101315	7.93333e-05
7.70828e-05	2.66446e-05	122.973	2.78889e-09	1.00831e+07	101315	7.93333e-05
7.70856e-05	2.69845e-05	120.821	2.89533e-09	9.56029e+06	101315	7.93333e-05
7.70885e-05	2.73312e-05	118.689	3.00707e-09	9.06118e+06	101315	7.93333e-05
7.70915e-05	2.76849e-05	116.577	3.1244e-09	8.5848e+06	101315	7.93333e-05
7.70946e-05	2.80458e-05	114.485	3.2476e-09	8.13024e+06	101315	7.93333e-05
7.70979e-05	2.84143e-05	112.413	3.37701e-09	7.6966e+06	101315	7.93333e-05
7.71012e-05	2.87904e-05	110.361	3.51296e-09	7.28303e+06	101315	7.93333e-05
7.71047e-05	2.91745e-05	108.33	3.65582e-09	6.88871e+06	101315	7.93333e-05
7.71084e-05	2.95668e-05	106.319	3.80596e-09	6.51287e+06	101315	7.93333e-05
7.71122e-05	2.99676e-05	104.328	3.9638e-09	6.15476e+06	101315	7.93333e-05
7.71162e-05	3.03772e-05	102.357	4.12975e-09	5.81365e+06	101315	7.93333e-05
7.71203e-05	3.07959e-05	100.406	4.30429e-09	5.48886e+06	101315	7.93333e-05
7.71246e-05	3.12239e-05	98.4759	4.48789e-09	5.17973e+06	101315	7.93333e-05
7.71291e-05	3.16615e-05	96.5657	4.68108e-09	4.88562e+06	101315	7.93333e-05
7.71338e-05	3.21091e-05	94.6757	4.8844e-09	4.60591e+06	101315	7.93333e-05
7.71387e-05	3.25669e-05	92.8059	5.09845e-09	4.34001e+06	101315	7.93333e-05
7.71438e-05	3.30353e-05	90.9564	5.32385e-09	4.08736e+06	101315	7.93333e-05
7.71491e-05	3.35146e-05	89.1272	5.56127e-09	3.8474e+06	101315	7.93333e-05
7.71546e-05	3.40052e-05	87.3182	5.81143e-09	3.6196e+06	101315	7.93333e-05
7.71605e-05	3.45074e-05	85.5295	6.07508e-09	3.40345e+06	101315	7.93333e-05
7.71665e-05	3.50216e-05	83.7611	6.35303e-09	3.19846e+06	101315	7.93333e-05
7.71729e-05	3.55481e-05	82.013	6.64617e-09	3.00415e+06	101315	7.93333e-05
7.71795e-05	3.60874e-05	80.2852	6.95541e-09	2.82006e+06	101315	7.93333e-05
7.71865e-05	3.66398e-05	78.5777	7.28176e-09	2.64574e+06	101315	7.93333e-05
7.71938e-05	3.72058e-05	76.8905	7.62627e-09	2.48077e+06	101315	7.93333e-05
7.72014e-05	3.77858e-05	75.2236	7.9901e-09	2.32473e+06	101315	7.93333e-05
7.72094e-05	3.83802e-05	73.577	8.37448e-09	2.17722e+06	101315	7.93333e-05
7.72178e-05	3.89895e-05	71.9507	8.78071e-09	2.03785e+06	101315	7.93333e-05
7.72265e-05	3.96141e-05	70.3447	9.21021e-09	1.90626e+06	101315	7.93333e-05
7.72357e-05	4.02546e-05	68.759	9.6645e-09	1.78207e+06	101315	7.93333e-05
7.72454e-05	4.09115e-05	67.1935	1.01452e-08	1.66495e+06	101315	7.93333e-05
7.72556e-05	4.15853e-05	65.6482	1.06541e-08	1.55455e+06	101315	7.93333e-05
7.72662e-05	4.22765e-05	64.1232	1.1193e-08	1.45056e+06	101315	7.93333e-05
7.72774e-05	4.29857e-05	62.6183	1.17641e-08	1.35266e+06	101315	7.93333e-05
7.72892e-05	4.37135e-05	61.1336	1.23695e-08	1.26056e+06	101315	7.93333e-05
7.73015e-05	4.44606e-05	59.669	1.30115e-08	1.17397e+06	101315	7.93333e-05
7.73145e-05	4.52275e-05	58.2244	1.36927e-08	1.0926e+06	101315	7.93333e-05
7.73282e-05	4.60149e-05	56.7999	1.4416e-08	1.0162e+06	101315	7.93333e-05
7.73427e-05	4.68235e-05	55.3954	1.51842e-08	944506	101315	7.93333e-05
7.73578e-05	4.7654e-05	54.0108	1.60006e-08	877275	101315	7.93333e-05
7.73738e-05	4.85071e-05	52.6461	1.68686e-08	814269	101315	7.93333e-05
7.73907e-05	4.93837e-05	51.3012	1.77922e-08	755265	101315	7.93333e-05
7.74085e-05	5.02846e-05	49.976	1.87753e-08	700045	101315	7.93333e-05
7.74273e-05	5.12105e-05	48.6705	1.98224e-08	648402	101315	7.93333e-05
7.74471e-05	5.21624e-05	47.3846	2.09384e-08	600138	101315	7.93333e-05
7.7468e-05	5.31411e-05	46.1182	2.21285e-08	555064	101315	7.93333e-05
7.74902e-05	5.41477e-05	44.8712	2.33984e-08	512999	101315	7.93333e-05
7.75136e-05	5.5183e-05	43.6436	2.47543e-08	473770	101315	7.93333e-05
7.75383e-05	5.62483e-05	42.4351	2.6203e-08	437213	101315	7.93333e-05
7.75645e-05	5.73444e-05	41.2458	2.77519e-08	403170	101315	7.93333e-05
7.75923e-05	5.84726e-05	40.0755	2.9409e-08	371492	101315	7.93333e-05
7.76217e-05	5.96341e-05	38.9242	3.11832e-08	342038	101315	7.93333e-05
7.76529e-05	6.083e-05	37.7916	3.30841e-08	314671	101315	7.93333e-05
